pl_name,hostname,pl_rade,pl_dens,pl_orbeccen,pl_eqt,pl_orbsmax,st_teff,st_mass,st_age,LSS,hz_score,temp_score,retention_score,orbit_score,stellar_score
Kepler-1059 b,Kepler-1059,1.73,1.5810384379124025,0.0,908.0,0.044,4906.0,0.75,5.37,0.40897947968291704,0.07474194108183366,0.13190473710195083,0.7643006565372015,1.0,0.9698348472134719
Kepler-106 b,Kepler-106,0.82,1.269760544863939,0.0,1021.0,0.06491,5858.0,1.0,4.83,0.36828272167637854,0.06833285335770758,0.07991755960668495,0.6275499918062767,1.0,0.9887683473825426
Kepler-106 c,Kepler-106,2.5,1.4539530095937054,0.0,785.0,0.10987,5858.0,1.0,4.83,0.361793069167849,0.08120019587294015,0.2078456212127136,0.4126738028544363,1.0,0.9887683473825426
Kepler-106 d,Kepler-106,0.95,1.269760544863939,0.0,649.0,0.16063,5858.0,1.0,4.83,0.4448356725619773,0.09798478768071961,0.30781396736285593,0.6735533514737859,1.0,0.9887683473825426
Kepler-106 e,Kepler-106,2.56,1.410986973710262,0.0,531.0,0.24006,5858.0,1.0,4.83,0.41879565128451646,0.1295634096632571,0.39408164097222637,0.38025606460532824,1.0,0.9887683473825426
Kepler-1060 b,Kepler-1060,2.38,1.2669476034873244,0.0,484.0,0.2495,5797.0,0.99,4.27,0.4293384209592549,0.13518220658617291,0.42442273430889044,0.38347705137981325,1.0,0.992235548009091
Kepler-1061 b,Kepler-1061,1.98,1.4445632692438664,0.0,1332.0,0.0388,6067.0,1.09,2.14,0.34332175167796264,0.06160043012187092,0.013327505380411633,0.6059385685620389,1.0,0.9724201107779713
Kepler-1062 b,Kepler-1062,1.76,1.5644405465033646,0.0,583.0,0.0748,4597.0,0.75,2.45,0.4686911727922022,0.10522236241041429,0.35724009774320176,0.7459132436085164,1.0,0.9337067279105349
Kepler-1063 b,Kepler-1063,1.49,1.7404661748405044,0.0,931.0,0.1176,5945.0,1.09,3.39,0.4380280039526161,0.08027214493248476,0.11988801496205174,0.9084140192132792,1.0,0.9827794564307759
Kepler-1064 b,Kepler-1064,1.55,1.6974487897568138,0.0,570.0,0.1183,5153.0,0.8500000000000001,3.89,0.5057587720596483,0.11535964669860466,0.3666948289595392,0.8738264911444905,1.0,0.9894389024635377
Kepler-1065 b,Kepler-1065,3.73,0.8837675401685949,0.0,1092.0,0.0455,5635.0,0.94,4.47,0.2630546385457235,0.06629609603440456,0.05599878384368028,0.13006490682590624,1.0,0.9983832760758053
Kepler-1065 c,Kepler-1065,1.6,1.66392609771817,0.0,1256.0,0.0344,5635.0,0.94,4.47,0.3961605724596135,0.0627485863102487,0.021831523849625122,0.8445117934051982,1.0,0.9983832760758053
Kepler-1066 b,Kepler-1066,2.36,1.275362800412609,0.0,1290.0,0.0298,5762.0,0.98,3.8,0.30413838270832216,0.06214304352425528,0.01758471349865541,0.39298838868338243,1.0,0.9939446136349244
Kepler-1067 b,Kepler-1067,0.8,1.7387102481382395,0.0,1872.0,0.0164,5592.0,0.95,4.79,0.38268794375556586,0.057503008753584994,0.00014138126559157005,0.8130085511022418,1.0,0.9992483515496486
Kepler-1067 c,Kepler-1067,1.74682428,1.5706970841176695,0.0,973.0,0.06069,5594.0,0.981,0.81,0.3770654674501306,0.07219347167411538,0.09984266514467051,0.753577756198411,1.0,0.7612153483834037
Kepler-1068 b,Kepler-1068,3.63,0.904218150639886,0.0,702.0,0.13038,5806.0,1.01,4.17,0.32589824518392235,0.09343657339741784,0.2677905040245829,0.13535769391124666,1.0,0.9917627970643104
Kepler-1069 b,Kepler-1069,1.6,1.66392609771817,0.0,823.0,0.16587,5722.0,0.99,4.37,0.4434742630488426,0.08399485331433248,0.1824375820618396,0.8445117934051982,1.0,0.9956431019232663
Kepler-107 b,Kepler-107,1.536,1.916922612182061,0.1,1592.0,0.04544,5854.0,1.238,4.29,0.39679203547819575,0.06021034060150674,0.0018747118608917002,0.9723760787599163,0.8187307530779818,0.9890144724266401
Kepler-107 c,Kepler-107,1.597,2.6741486494265287,0.08,1378.0,0.06064,5854.0,1.238,4.29,0.39995133776444847,0.06289915340182001,0.009714114912429449,0.9569613960320947,0.8521437889662113,0.9890144724266401
Kepler-107 e,Kepler-107,2.903,1.430311246536665,0.1,955.0,0.12638,5854.0,1.238,4.29,0.2992750950333651,0.07568228859203155,0.10813258341494365,0.32489312810977944,0.8187307530779818,0.9890144724266401
Kepler-1070 b,Kepler-1070,1.73,1.5810384379124025,0.0,1101.0,0.06753,6261.0,1.21,2.75,0.3842532639319815,0.06534551450217164,0.05340987203355936,0.7643006565372015,1.0,0.951697345403913
Kepler-1071 b,Kepler-1071,2.38,1.2669476034873244,0.0,814.0,0.0629,5215.0,0.86,4.27,0.3503456506513738,0.07796439093845561,0.18831290610230833,0.38347705137981325,1.0,0.9928447702137455
Kepler-1072 b,Kepler-1072,1.58,1.6770965609079151,0.0,1849.0,0.02742,6199.0,1.2,2.88,0.3871874191150506,0.057141538716356896,0.00017808320366612967,0.8562950152985811,1.0,0.9588435670369291
Kepler-1073 b,Kepler-1073,2.3,1.297463147413275,0.0,905.0,0.0805,5792.0,1.0,3.72,0.3432607361005689,0.07516966551022833,0.13352591761317167,0.4216032046437381,1.0,0.9924923283994842
Kepler-1073 c,Kepler-1073,1.64,1.6389967146756448,0.0,1169.0,0.0483,5792.0,1.0,3.72,0.3955193619435819,0.0654088639311211,0.036744758822829154,0.8209541851101689,1.0,0.9924923283994842
Kepler-1073 d,Kepler-1073,1.48770949,1.7422190236679187,0.0,1369.0,0.0352,5509.0,0.924,3.72,0.4061460379433761,0.06174603062424557,0.010344920211647063,0.9097470858274921,1.0,0.9999928000647997
Kepler-1074 b,Kepler-1074,1.25,1.9329696377795784,0.0,568.0,0.0536,4002.0,0.6000000000000001,3.55,0.5175575201930617,0.1185271109799784,0.3681369344438408,0.9987261153396403,1.0,0.8429357467118093
Kepler-1075 b,Kepler-1075,1.42,1.790091412127358,0.0,818.0,0.0208,3959.0,0.56,2.95,0.4447162692317581,0.07311853585811226,0.1856902519461618,0.9455198424732016,1.0,0.8359825020023803
Kepler-1076 b,Kepler-1076,0.8,1.7387102481382395,0.0,770.0,0.0611,4868.0,0.79,3.72,0.44414626193663403,0.08677687171128061,0.2182802905536095,0.8130085511022418,1.0,0.9660257397883505
Kepler-1077 b,Kepler-1077,2.77,1.128171090909654,0.0,576.0,0.2101,5816.0,1.02,4.17,0.3823826661329214,0.12490691892735344,0.36234796282579834,0.2447804350660357,1.0,0.9912216678869092
Kepler-1078 b,Kepler-1078,1.9,1.4861396960896067,0.0,1122.0,0.0388,5612.0,0.94,4.37,0.3634864618838789,0.05811192608995575,0.047730947087357596,0.6566294896888059,1.0,0.9988865304279382
Kepler-1079 b,Kepler-1079,1.63,1.6428726885203375,0.0,887.0,0.1092,5758.0,1.08,6.61,0.42667663929762223,0.07492241599557264,0.14351048495545865,0.8258174894619517,1.0,0.9941267456791678
Kepler-108 b,Kepler-108,8.65,0.3886579897917831,0.22,669.0,0.2919999999999999,5854.0,1.247,3.89,0.26860965615762666,0.09162897103974835,0.2926553387704507,0.0003529612506195722,0.6440364210831414,0.9890144724266401
Kepler-108 c,Kepler-108,8.18,0.4127716832906025,0.04,426.0,0.7210000000000001,5854.0,1.247,3.89,0.3705664083762155,0.18593791173926566,0.45633627067003224,0.0009549485931843138,0.9231163463866358,0.9890144724266401
Kepler-1080 b,Kepler-1080,3.28,0.9858167945227652,0.0,548.0,0.3781,5956.0,1.1,3.89,0.35962376600242896,0.09577804053144347,0.38234753535382765,0.16160417306571123,1.0,0.9819373336482458
Kepler-1081 b,Kepler-1081,1.01,1.854734268389444,0.0,972.0,0.04662,5345.0,0.8800000000000001,4.68,0.43913176366725803,0.0704956558132198,0.10029140249746736,0.947992100011488,1.0,0.9978701350596666
Kepler-1082 b,Kepler-1082,1.12,1.9035989509835904,0.0,1827.0,0.02571,5923.0,1.03,5.75,0.41523471395617395,0.05711631240498603,0.00022138723823635184,0.9837396621738528,1.0,0.9844072537009916
Kepler-1083 b,Kepler-1083,3.36,0.9631743177730056,0.0,448.0,0.1899,5049.0,0.81,4.68,0.4070548350384597,0.19097278898216669,0.44505816140940946,0.1535878749009385,1.0,0.9823224356216127
Kepler-1084 b,Kepler-1084,1.11,1.8976198599275325,0.0,1737.0,0.0324,6113.0,1.12,4.07,0.4138663557567356,0.05873389951713142,0.0005226180427199452,0.9819167415363284,1.0,0.9679548810779393
Kepler-1085 b,Kepler-1085,7.22,0.4712528486461674,0.0,313.0,0.7336099999999999,6000.0,1.11,3.39,0.5645833840230325,0.4955216444324964,0.7688860499307919,0.005454586163450789,1.0,0.9783837875627062
Kepler-1085 c,Kepler-1085,3.26817741,0.9858167945227652,0.0,491.0,0.2979800000000001,5816.0,1.05,1.07,0.3731714953612441,0.15773520301713692,0.42012744193195106,0.16205073516783727,1.0,0.8052216678869093
Kepler-1086 b,Kepler-1086,2.44,1.244154593958768,0.0,433.0,0.1198,4350.0,0.7,2.88,0.4401439904072015,0.1878146603114904,0.4528656931552295,0.3568903191382662,1.0,0.8981437218171922
Kepler-1086 c,Kepler-1086,2.94,1.0784095813505905,0.0,211.0,0.503,4350.0,0.7,2.88,0.7952101968687919,0.9967166098495196,0.8596327636025421,0.20818410169552662,1.0,0.8981437218171922
Kepler-1087 b,Kepler-1087,0.61,1.6074359097634274,0.0,2161.0,0.01554,5589.0,0.96,3.55,0.353809005510758,0.05698460807790146,5.869390981317934e-06,0.6696663614666678,1.0,0.9992965304241359
Kepler-1088 b,Kepler-1088,1.42,1.790091412127358,0.0,667.0,0.16163,5975.0,1.08,3.02,0.49493612592535663,0.0978449858941932,0.2941700785146574,0.9455198424732016,1.0,0.9804389273908434
Kepler-1089 b,Kepler-1089,1.83,1.5260563034950494,0.0,584.0,0.0497,3753.0,0.52,3.72,0.4557019238728199,0.13102822228285196,0.35650739159356215,0.7020725047141252,1.0,0.8030069723260609
Kepler-109 b,Kepler-109,2.49,0.9932517730102834,0.11,1276.0,0.0701,5950.0,1.094,6.2,0.260441401386492,0.06489164367170094,0.01923977928353831,0.2721380110547012,0.8025187979624785,0.9823989927332399
Kepler-109 c,Kepler-109,2.65,1.2237754316221157,0.098,859.0,0.1546,5950.0,1.094,6.2,0.3084202953926485,0.08249884486966806,0.15990151563249008,0.2956459901949974,0.8220122346781865,0.9823989927332399
Kepler-1090 b,Kepler-1090,2.25,1.3190856114264409,0.0,297.0,0.63323,5321.0,0.86,4.37,0.7111461062995412,0.5830608691627607,0.8712620380637395,0.4477154495824054,1.0,0.9971620266015913
Kepler-1090 c,Kepler-1090,3.29265785,0.9858167945227652,0.0,496.0,0.2262199999999999,5330.0,0.8690000000000001,12.59,0.3599407838826887,0.15518752200323704,0.41700781950026766,0.16114631029837537,1.0,0.6914393424681375
Kepler-1091 b,Kepler-1091,1.46,1.7613002617433464,0.0,1664.0,0.0252,5851.0,1.01,3.47,0.40451680460438755,0.05841574571623463,0.001010661405463179,0.9244944651606672,1.0,0.9891973522020614
Kepler-1092 b,Kepler-1092,2.07,1.4011829736136412,0.0,508.0,0.2996,5862.0,0.99,3.8,0.4657814825606735,0.15556634956527382,0.4093538632996815,0.5507141643180399,1.0,0.9885196152429925
Kepler-1093 b,Kepler-1093,1.95,1.4609379041156565,0.0,776.0,0.1754299999999999,6166.0,1.13,2.95,0.4036331525193305,0.08233423450537433,0.21408111246582726,0.6252526469495134,1.0,0.9624536293609001
Kepler-1093 c,Kepler-1093,1.96,1.4539530095937054,0.0,508.0,0.41037,6166.0,1.13,2.95,0.47165120745049494,0.14121176273317937,0.4093538632996815,0.6182163086643591,1.0,0.9624536293609001
Kepler-1094 b,Kepler-1094,3.18,1.007957920399979,0.0,480.0,0.3625,6112.0,1.14,3.09,0.3976949453506276,0.17110388706414956,0.42683818067257384,0.17146766844605027,1.0,0.9680550602082179
Kepler-1095 b,Kepler-1095,1.21,1.9401794743463283,0.0,1108.0,0.0514,5658.0,0.94,4.47,0.435550641356993,0.0677992276449692,0.051461295087916234,0.9958843788032727,1.0,0.9977871214862015
Kepler-1096 b,Kepler-1096,1.24,1.9416152247724323,0.0,794.0,0.034,4306.0,0.6599999999999999,3.8,0.4664051822951446,0.07774464686783758,0.20168961845796987,0.9981666347733172,1.0,0.8913882432224549
Kepler-1097 b,Kepler-1097,3.26,0.9932517730102834,0.0,267.0,0.5791,5211.0,0.8200000000000001,4.9,0.7498620979716346,0.7730208413379878,0.9888130446112331,0.16418552014895468,1.0,0.9926443832073977
Kepler-1098 b,Kepler-1098,1.3,1.88706964903238,0.0,1319.0,0.0358,5794.0,0.99,3.98,0.42394992434629813,0.06021788310500097,0.014538613332773367,1.0,1.0,0.992390119263544
Kepler-1099 b,Kepler-1099,2.83,1.1118575154181305,0.0,1558.0,0.0337,5837.0,1.01,3.63,0.26772150348847157,0.06256919061084526,0.002481727706377324,0.23099362438884263,1.0,0.9900312997031282
Kepler-11 b,Kepler-11,1.8,1.000631880307906,0.045,849.0,0.091,5663.0,0.961,8.5,0.36408921493811547,0.07447104239235229,0.1660012964759604,0.5434985692510621,0.9139311852712282,0.9643119360446677
Kepler-11 c,Kepler-11,2.87,0.5068176023684519,0.026,786.0,0.107,5663.0,0.961,8.5,0.2908506913122133,0.07895526403868317,0.207157624275087,0.10031431270573354,0.9493288668428895,0.9643119360446677
Kepler-11 d,Kepler-11,3.12,0.8241754429663495,0.004,653.0,0.155,5663.0,0.961,8.5,0.3312666711005251,0.09371897016369901,0.3047816438537953,0.13317617745804378,0.9920319148370607,0.9643119360446677
Kepler-11 e,Kepler-11,4.19,0.4574248470388754,0.012,582.0,0.195,5663.0,0.961,8.5,0.33168064391957125,0.10761645411838752,0.35797207244306406,0.05231051143555962,0.9762857097579093,0.9643119360446677
Kepler-11 f,Kepler-11,2.49,0.5247285289349821,0.013,513.0,0.25,5663.0,0.961,8.5,0.3767312190679129,0.1292703208518495,0.40609844209371676,0.1804864684049734,0.9743350896087494,0.9643119360446677
Kepler-11 g,Kepler-11,3.33,1.6094379124341005,0.15,376.0,0.466,5663.0,0.961,8.5,0.45015022402724586,0.2461146500881285,0.47763888364056184,0.37043679956810927,0.7408182206817179,0.9643119360446677
Kepler-110 b,Kepler-110,1.83,1.5260563034950494,0.0,1008.0,0.107,5960.0,0.989,4.47,0.3857433145460481,0.07404292643545861,0.08500456606184571,0.7020725047141252,1.0,0.9816264783535111
Kepler-110 c,Kepler-110,2.21,1.3376291891386096,0.0,743.0,0.198,5960.0,0.989,4.47,0.38553261968280456,0.09721934568997799,0.23755711966767956,0.46976960469520623,1.0,0.9816264783535111
Kepler-1100 b,Kepler-1100,1.75,1.5686159179138452,0.0,1000.0,0.06745,6247.0,1.21,2.69,0.3918099278669429,0.06890104058992856,0.08824834776444226,0.7514867687718194,1.0,0.9533512296499345
Kepler-1101 b,Kepler-1101,2.47,1.2325602611778486,0.0,393.0,0.3482999999999999,5614.0,0.94,4.27,0.5071742834874629,0.3447777397605966,0.47111187786033604,0.344197292278787,1.0,0.9988464665041261
Kepler-1102 b,Kepler-1102,2.66,1.1662709371419244,0.0,546.0,0.2731,5724.0,0.96,4.37,0.3985815045715056,0.1366640438950611,0.3837456538719622,0.2762810364808698,1.0,0.9955646844406967
Kepler-1103 b,Kepler-1103,2.27,1.3110318766193438,0.0,736.0,0.15336,6092.0,1.11,3.31,0.3717375250009167,0.07601220590682163,0.24264633542326713,0.43734342405939575,1.0,0.970029842658332
Kepler-1104 b,Kepler-1104,1.23,1.94876321803772,0.0,1321.0,0.06321,6417.0,1.3,2.04,0.41781936640271755,0.06156936075255559,0.014346350630824517,0.9975062395963412,1.0,0.9318225456234868
Kepler-1105 b,Kepler-1105,2.01,1.430311246536665,0.0,729.0,0.0471,4299.0,0.71,8.71,0.397186733158733,0.09556435918231489,0.24776868730103432,0.5874995048523819,1.0,0.842971346491878
Kepler-1106 b,Kepler-1106,1.65,1.631199404215613,0.0,2199.0,0.0239,6104.0,1.11,3.09,0.37989566291549903,0.05762352795347394,3.7156862210268575e-06,0.8142067090055463,1.0,0.968851574091186
Kepler-1107 b,Kepler-1107,1.34,1.854734268389444,0.0,1897.0,0.01285,5268.0,0.86,4.47,0.41745646636659717,0.05784469202466522,0.00010960147992678077,0.9882950472998724,1.0,0.9952441432800818
Kepler-1108 b,Kepler-1108,1.46,1.7613002617433464,0.0,1063.0,0.0511,5406.0,0.8800000000000001,4.17,0.42600420103419473,0.07123838484754141,0.06500135386832555,0.9244944651606672,1.0,0.9992153483834036
Kepler-1109 b,Kepler-1109,2.19,1.3454723665996355,0.0,787.0,0.2466,5893.0,1.05,3.8,0.4009781394953482,0.156012516015416,0.2064706142544088,0.48052846288842493,1.0,0.9865041274866542
Kepler-111 b,Kepler-111,1.58,1.6770965609079151,0.0,1356.0,0.046,5952.0,1.171,2.3,0.3940328198918618,0.06205572067595794,0.011318968802297227,0.8562950152985811,1.0,0.9822457239498597
Kepler-111 c,Kepler-111,7.0840758,1.4861396960896067,0.176,352.2,0.7509999999999999,5914.0,1.118,3.4,0.4545494288070731,0.4481581912471819,0.48545354506304517,0.037487671859837084,0.7032801219763409,0.9850512903519666
Kepler-1110 b,Kepler-1110,2.66,1.1662709371419244,0.0,609.0,0.0754,4781.0,0.73,4.79,0.37121449346889723,0.10229605577485143,0.33798300002096854,0.2762810364808698,1.0,0.9565891664628314
Kepler-1111 b,Kepler-1111,2.0,1.4350845252893227,0.0,938.0,0.0872,6077.0,1.1,3.16,0.3730207195156708,0.08014248171239172,0.11637642418559425,0.593646455083177,1.0,0.971474538532997
Kepler-1112 b,Kepler-1112,3.02,1.0543120297715298,0.0,918.0,0.1239,6496.0,1.34,2.09,0.28723780779786656,0.07051283587761922,0.1265901842864958,0.1941219758327129,1.0,0.920863740025333
Kepler-1113 b,Kepler-1113,2.81,1.118414915964289,0.0,558.0,0.2415,5931.0,1.12,3.55,0.38503705880546,0.1305218093888352,0.37529221909130056,0.23574481329719674,1.0,0.9838240808710319
Kepler-1114 b,Kepler-1114,1.35,1.8468787684491343,0.0,631.0,0.11056,5374.0,0.87,4.27,0.5124060832089137,0.10150644621006365,0.321439099119236,0.9832996180619633,1.0,0.9985912864318967
Kepler-1115 b,Kepler-1115,1.7,1.599387576580599,0.0,1381.0,0.2134,8480.0,1.6000000000000003,1.12,0.3290044133577714,0.0658368968054605,0.009511442984398506,0.7831221097360619,1.0,0.46959216782548197
Kepler-1116 b,Kepler-1116,2.54,1.205970806988609,0.0,488.0,0.233,5641.0,0.95,4.9,0.4245526597964506,0.15982943732023042,0.4219787567956704,0.3164699886761474,1.0,0.9982366980022293
Kepler-1117 b,Kepler-1117,1.11,1.8976198599275325,0.0,938.0,0.05485,5612.0,0.95,4.27,0.450535403717796,0.07191227520382273,0.11637642418559425,0.9819167415363284,1.0,0.9988865304279382
Kepler-1118 b,Kepler-1118,2.74,1.1378330018213914,0.0,502.0,0.2079,5688.0,0.96,4.07,0.39964941000215765,0.13180626699356765,0.41320960129976414,0.2526387728300362,1.0,0.9968706166346069
Kepler-1119 b,Kepler-1119,1.92,1.4770487243883548,0.0,938.0,0.0812,6083.0,1.11,3.09,0.3777315563304815,0.06471579565761017,0.11637642418559425,0.644484391352437,1.0,0.9709004353343196
Kepler-112 b,Kepler-112,2.36,1.275362800412609,0.0,809.0,0.076,5544.0,0.782,12.88,0.3205353269984367,0.07595451714696351,0.19161642712501104,0.39298838868338243,1.0,0.6744946147907017
Kepler-112 c,Kepler-112,2.4,1.258460989610006,0.0,538.0,0.172,5544.0,0.782,12.88,0.3803217148499566,0.11634805511500654,0.38929210461115504,0.3741370396392266,1.0,0.6744946147907017
Kepler-1120 b,Kepler-1120,1.38,1.8229350866965048,0.0,1027.0,0.0369,4904.0,0.78,4.68,0.43526228694868213,0.07241557349048557,0.07764584962737717,0.9677072204064996,1.0,0.9696392973886798
Kepler-1121 b,Kepler-1121,1.91,1.4816045409242156,0.0,1008.0,0.11818,6231.0,1.29,3.02,0.37177996940092645,0.07112702396317658,0.08500456606184571,0.6505653388473536,1.0,0.9552130172888245
Kepler-1122 b,Kepler-1122,2.04,1.415853163361435,0.0,526.0,0.2315,5544.0,0.9200000000000002,4.68,0.4581834808890936,0.1286268940141208,0.3974642422412227,0.5690760630572107,1.0,0.9998279481240351
Kepler-1123 b,Kepler-1123,1.67,1.6193882432872684,0.0,1061.0,0.0497,5500.0,0.9300000000000002,5.13,0.40191942037660733,0.07154046883130431,0.06566037336672012,0.8023258147198542,1.0,1.0
Kepler-1124 b,Kepler-1124,1.28,1.9035989509835904,0.0,621.0,0.0305,3658.0,0.35,3.39,0.49449148660640174,0.09562291858267347,0.32897955251452987,0.9997959600109938,1.0,0.7881938497163479
Kepler-1125 b,Kepler-1125,1.84,1.5173226235262949,0.0,778.0,0.1348,5683.0,0.95,4.17,0.4161770463355487,0.06979473319327939,0.21268878062954988,0.6943663481794106,1.0,0.9970342492463129
Kepler-1126 b,Kepler-1126,1.73,1.5810384379124025,0.0,374.0,0.41251,5798.0,0.9200000000000002,5.5,0.5737936352935774,0.29178904335234374,0.4783558795785394,0.7643006565372015,1.0,0.9921836891818188
Kepler-1126 c,Kepler-1126,1.45,1.769854633840005,0.0,305.0,0.6193,5678.0,0.7940000000000002,12.3,0.7455161378866488,0.5220116230675331,0.8225775623986646,0.9305749613806169,1.0,0.7105268693722262
Kepler-1127 b,Kepler-1127,1.96,1.4539530095937054,0.0,994.0,0.0556,5664.0,0.97,4.37,0.3716832426877673,0.07312502462255187,0.09073833939936679,0.6182163086643591,1.0,0.997616374871606
Kepler-1128 b,Kepler-1128,3.65,0.9001613499442714,0.0,424.0,0.302,5543.0,0.94,4.57,0.4201882930995807,0.22578199619421602,0.45730701629714127,0.13427136268372095,1.0,0.999835678205756
Kepler-1129 b,Kepler-1129,2.96,1.0715836162801904,0.0,737.0,0.16481,5831.0,1.0,4.07,0.3380813170849465,0.10773983338198795,0.241917219249855,0.20427593177889883,1.0,0.9903788423300719
Kepler-1129 c,Kepler-1129,2.73,1.1410330045520618,0.0,503.0,0.35367,5831.0,1.0,4.07,0.42894194602457003,0.21626832287983286,0.4125709118115105,0.2553371041537184,1.0,0.9903788423300719
Kepler-113 b,Kepler-113,1.82,2.462149662665384,0.0,775.0,0.05123,4725.0,0.75,6.89,0.45294777955785825,0.08103871724551254,0.21477867910536955,0.8794374386011742,1.0,0.9500207102535161
Kepler-113 c,Kepler-113,2.18,0.2686880731278604,0.0,628.0,0.07796,4725.0,0.75,6.89,0.3619156800021467,0.10005152675872588,0.32370414742958015,0.25484768876923,1.0,0.9500207102535161
Kepler-1130 b,Kepler-1130,0.8,1.7387102481382395,0.0,904.0,0.05963,5403.0,0.9,1.58,0.4138288065163245,0.07483823348128381,0.13406905103025385,0.8130085511022418,1.0,0.9151645181986332
