pl_name,hostname,pl_rade,pl_dens,pl_orbeccen,pl_eqt,pl_orbsmax,st_teff,st_mass,st_age
NGTS-10 b,NGTS-10,13.506845,0.8878912573524571,0.0,1332.0,0.0143,4600.0,0.6959999999999998,10.4
NGTS-11 b,NGTS-11,9.157753,0.5766133643039938,0.13,435.0,0.201,5050.0,0.862,3.9
NGTS-12 b,NGTS-12,11.747032,0.2013068567050353,0.0,1257.0,0.0757,5690.0,1.021,9.4
NGTS-13 b,NGTS-13,12.800678,1.6134299337036375,0.086,1605.0,0.0548999999999999,5819.0,1.3,4.23
NGTS-14 A b,NGTS-14 A,4.976796,0.8733832308628786,0.0,1143.0,0.0403,5187.0,0.8980000000000001,5.9
NGTS-15 b,NGTS-15,12.32987877,0.5538851132264376,0.0,1146.0,0.0441,5600.0,0.995,3.28
NGTS-16 b,NGTS-16,14.57167491,0.3220834991691133,0.0,1177.0,0.0523,5550.0,1.002,10.29
NGTS-17 b,NGTS-17,13.89913607,0.4054651081081644,0.0,1457.0,0.0391,5650.0,1.025,9.22
NGTS-18 b,NGTS-18,13.56286665,0.2468600779315258,0.0,1381.0,0.0448,5610.0,1.003,10.84
NGTS-2 b,NGTS-2,17.878355,0.2037568375140196,0.0,1468.0,0.063,6478.0,1.6399999999999997,2.17
NGTS-20 b,NGTS-20,11.99360935,1.3912819026309298,0.432,688.0,0.313,5980.0,1.4700000000000002,4.1
NGTS-21 b,NGTS-21,14.90794433,0.8109302162163288,0.0,1357.0,0.0236,4660.0,0.7199999999999999,10.02
NGTS-23 b,NGTS-23,14.20177855,0.3177261938001576,0.0,1327.0,0.0504,6057.0,1.01,6.39
NGTS-24 b,NGTS-24,13.60770257,0.3074846997479606,0.0,1499.0,0.0479,5820.0,1.26,4.77
NGTS-25 b,NGTS-25,11.46678726,0.5538851132264376,0.0,1101.0,0.0388,5321.0,0.91,3.49
NGTS-26 b,NGTS-26,14.88552637,0.1423672412869219,0.0,1331.0,0.049,5550.0,0.96,11.5
NGTS-27 b,NGTS-27,15.64773706,0.2358623237219844,0.0,1783.0,0.0446,5700.0,1.07,7.9
NGTS-3 A b,NGTS-3 A,16.58932,0.2700271372130601,0.05486,1434.44,0.023,5600.0,1.017,3.3201
NGTS-30 b,NGTS-30,10.40193409,0.9122827104766162,0.294,500.0,0.408,5455.0,0.94,1.1
NGTS-31 b,NGTS-31,18.04645893,0.262364264467491,0.0,1410.0,0.064,5710.0,0.96,9.97
NGTS-32 b,NGTS-32,15.91675259,0.2151113796169455,0.0,1750.0,0.044,5680.0,1.07,8.03
NGTS-33 b,NGTS-33,18.38272835,0.173953307123438,0.0,1991.0,0.048,7437.0,1.6000000000000003,0.03
NGTS-34 b,NGTS-34,3.65,1.1505720275988207,0.0891,624.0,0.257,6134.0,1.266,2.7
NGTS-35 b,NGTS-35,10.9,0.4977403842173352,0.192,451.0,0.16,4717.0,0.7889999999999999,1.5
NGTS-4 b,NGTS-4,3.18,1.4929040961781488,0.0,1650.0,0.019,5143.0,0.75,6.879
NGTS-5 b,NGTS-5,12.733424,0.1773090149704103,0.0,952.0,0.0382,4987.0,0.661,4.909999999999999
NGTS-6 b,NGTS-6,14.863134,0.5370779949100564,0.0,1283.9,0.01677,4730.0,0.7670000000000001,9.77
NGTS-8 b,NGTS-8,12.21781,0.636576829071551,0.01,1345.0,0.035,5241.0,0.89,12.48
NGTS-9 b,NGTS-9,11.99363,1.3686394258811698,0.06,1448.0,0.058,6330.0,1.34,0.96
OGLE-2003-BLG-235L b,OGLE-2003-BLG-235L,13.2,1.091923300517313,0.3537099999999999,64.65,4.3,5549.0,0.63,6.2780000000000005
OGLE-2005-BLG-071L b,OGLE-2005-BLG-071L,13.0,1.3862943611198906,0.455473,55.0,3.6000000000000005,5549.0,0.4600000000000001,6.938
OGLE-2005-BLG-169L b,OGLE-2005-BLG-169L,3.84,0.8628899551470399,0.1288,347.6,3.5000000000000004,5549.0,0.69,9.070000000000002
OGLE-2005-BLG-390L b,OGLE-2005-BLG-390L,2.21,1.33500106673234,0.2141,50.0,2.6000000000000005,5549.0,0.22,7.909999999999999
OGLE-2006-BLG-109L b,OGLE-2006-BLG-109L,14.0,0.3804891220379872,0.1386121,82.0,2.3,5549.0,0.51,6.428400000000001
OGLE-2006-BLG-109L c,OGLE-2006-BLG-109L,11.1,0.297137231222536,0.15,59.0,4.5,5549.0,0.51,6.2014000000000005
OGLE-2006-BLG-284L A b,OGLE-2006-BLG-284L A,14.3,0.239803992207317,0.37571,652.72,2.17,5549.0,0.35,3.965
OGLE-2007-BLG-349L AB c,OGLE-2007-BLG-349L A,10.7,0.3067491351690066,0.1873999999999999,67.4,2.59,5549.0,0.41,5.9277
OGLE-2007-BLG-368L b,OGLE-2007-BLG-368L,4.72,0.7178397931503169,0.1914,608.4100000000001,2.8,5549.0,0.64,8.701699999999999
OGLE-2008-BLG-355L b,OGLE-2008-BLG-355L,12.9,1.5769147207285403,0.28373,672.7900000000001,1.7000000000000002,5549.0,0.37,6.965999999999999
OGLE-2011-BLG-0251L b,OGLE-2011-BLG-0251L,14.2,0.2821668917636707,0.2358,583.392,2.72,5549.0,0.26,3.928
OGLE-2011-BLG-0265L b,OGLE-2011-BLG-0265L,13.9,0.4529846240761407,0.24566,61.42999999999999,1.89,5549.0,0.211,6.794999999999999
OGLE-2012-BLG-0026L b,OGLE-2012-BLG-0026L,7.72,0.4388998841944018,0.2394999999999999,664.792,4.0,5549.0,1.06,5.0
OGLE-2012-BLG-0406L b,OGLE-2012-BLG-0406L,13.2,1.1216775615991057,0.4218,61.24,3.45,5549.0,0.44,6.7780000000000005
OGLE-2012-BLG-0563L b,OGLE-2012-BLG-0563L,13.6,0.2326977641190214,0.188202,646.1,0.74,5549.0,0.3399999999999999,5.4647
OGLE-2012-BLG-0724L b,OGLE-2012-BLG-0724L,14.3,0.2484213584984782,0.2592,652.72,1.6000000000000003,5549.0,0.2899999999999999,4.334
OGLE-2012-BLG-0838L b,OGLE-2012-BLG-0838L,8.39,0.4014570867106256,0.2061,156.44000000000003,4.43,5549.0,0.4,6.892
OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,6.56,0.5193888544264786,0.2693,571.6,2.6000000000000005,5549.0,0.57,6.3163
OGLE-2013-BLG-0102L b,OGLE-2013-BLG-0102L,12.3,2.5726122302071057,0.4158200000000001,644.966,0.8,5549.0,0.096,4.0314000000000005
OGLE-2013-BLG-0132L b,OGLE-2013-BLG-0132L,11.6,0.2806574575148164,0.2561,668.71,3.6000000000000005,5549.0,0.54,5.3763
OGLE-2013-BLG-0341L B b,OGLE-2013-BLG-0341L B,1.16,1.922787731634459,0.1731999999999999,467.7,0.702,5549.0,0.1127,8.145500000000002
OGLE-2013-BLG-0911L b,OGLE-2013-BLG-0911L,12.5,2.2512917986064958,0.29722,666.466,0.39,5549.0,0.2899999999999999,4.566
OGLE-2013-BLG-1721L b,OGLE-2013-BLG-1721L,14.1,0.3307415619122279,0.24166,175.17000000000002,2.6000000000000005,5549.0,0.4600000000000001,4.519
OGLE-2013-BLG-1761L b,OGLE-2013-BLG-1761L,13.2,1.11514159061932,0.4690600000000001,288.03,1.8000000000000005,5549.0,0.33,5.978
OGLE-2014-BLG-0124L b,OGLE-2014-BLG-0124L,14.1,0.3400373027857091,0.31157,593.62,3.48,5549.0,0.9,6.497
OGLE-2014-BLG-0221L b,OGLE-2014-BLG-0221L,12.9,1.5129270120532563,0.3515,669.4100000000001,3.76,5549.0,0.69,7.084299999999999
OGLE-2014-BLG-0319L b,OGLE-2014-BLG-0319L,14.1,0.3038014543316642,0.37121,644.966,3.49,5549.0,0.52,4.2403
OGLE-2014-BLG-0676L b,OGLE-2014-BLG-0676L,13.0,1.3686394258811698,0.3742,700.21,4.530000000000001,5549.0,0.73,7.024299999999999
OGLE-2014-BLG-1722L b,OGLE-2014-BLG-1722L,8.59,0.3913661837286627,0.3207,633.721,1.5,5549.0,0.4,6.2973
OGLE-2014-BLG-1722L c,OGLE-2014-BLG-1722L,11.0,0.297137231222536,0.1589479999999999,585.6,1.7000000000000002,5549.0,0.4,6.3237000000000005
OGLE-2014-BLG-1760L b,OGLE-2014-BLG-1760L,14.2,0.2963940130538024,0.37011,633.2520000000001,1.75,5549.0,0.51,4.2403
OGLE-2015-BLG-0051L b,OGLE-2015-BLG-0051L,14.0,0.3791211327685624,0.2635820000000001,668.71,0.73,5549.0,0.1,5.35
OGLE-2015-BLG-0954L b,OGLE-2015-BLG-0954L,13.1,1.3056264580524355,0.388143,681.92,1.6000000000000003,5549.0,0.3,6.053
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,4.86,0.6981347220709844,0.2269,355.2,2.7000000000000006,5549.0,0.38,7.389
OGLE-2015-BLG-1609L b,OGLE-2015-BLG-1609L,10.4,0.316998126785834,0.135482,700.047,0.102,5549.0,0.1699999999999999,6.4917
OGLE-2015-BLG-1649L b,OGLE-2015-BLG-1649L,13.2,1.075002423028976,0.38461,192.48,2.07,5549.0,0.3399999999999999,5.978
OGLE-2015-BLG-1670L b,OGLE-2015-BLG-1670L,4.42,0.76080582903376,0.254,611.61,2.62,5549.0,0.55,7.754300000000001
OGLE-2016-BLG-1067L b,OGLE-2016-BLG-1067L,14.3,0.233489843368354,0.37571,652.72,1.7000000000000002,5549.0,0.3,3.965
OGLE-2016-BLG-1093L b,OGLE-2016-BLG-1093L,14.0,0.3729419164026042,0.3487699999999999,627.4,2.13,5549.0,0.4600000000000001,5.6103
OGLE-2016-BLG-1227L b,OGLE-2016-BLG-1227L,13.9,0.4134332777573413,0.24706,61.84,3.4000000000000004,5549.0,0.1,6.688999999999998
OGLE-2016-BLG-1598L b,OGLE-2016-BLG-1598L,13.6,0.2342812957246657,0.24006,340.2,2.5,5549.0,0.55,4.471
OGLE-2016-BLG-1800L b,OGLE-2016-BLG-1800L,13.2,1.0885619528146082,0.38811,60.83,1.88,5549.0,0.41,6.7780000000000005
OGLE-2017-BLG-0173L b,OGLE-2017-BLG-0173L,1.62,1.6544112780768316,0.0935,292.98,3.913,5549.0,0.396,9.521
OGLE-2017-BLG-0364L b,OGLE-2017-BLG-0364L,10.3,0.3228078744271551,0.1743,424.614,3.79,5549.0,0.49,6.0837
OGLE-2017-BLG-0373L b,OGLE-2017-BLG-0373L,14.0,0.2263384422107289,0.3515899999999999,670.11,2.4240000000000004,5549.0,0.248,4.148999999999999
OGLE-2017-BLG-0406L b,OGLE-2017-BLG-0406L,14.2,0.2223432311434406,0.3543699999999999,652.72,3.5000000000000004,5549.0,0.56,4.4603
OGLE-2017-BLG-0482L b,OGLE-2017-BLG-0482L,2.95,1.075002423028976,0.076648,353.5,1.8000000000000005,5549.0,0.1999999999999999,7.890000000000001
OGLE-2017-BLG-0604L b,OGLE-2017-BLG-0604L,14.2,0.2677344346420849,0.24889,695.4,4.06,5549.0,0.7,3.8333
OGLE-2017-BLG-0640L b,OGLE-2017-BLG-0640L,13.5,0.7654678421395714,0.2504,187.79,1.14,5549.0,0.32,5.917
OGLE-2017-BLG-1049L b,OGLE-2017-BLG-1049L,12.8,1.724550719534605,0.3005,619.4100000000001,3.92,5549.0,0.55,6.8583
OGLE-2017-BLG-1099L b,OGLE-2017-BLG-1099L,13.1,1.208960345836975,0.4315829999999999,60.74,2.73,5549.0,0.45,6.878
OGLE-2017-BLG-1140L b,OGLE-2017-BLG-1140L,13.5,0.7561219797213337,0.2497999999999999,187.79,1.02,5549.0,0.211,5.917
OGLE-2017-BLG-1237L b,OGLE-2017-BLG-1237L,13.0,1.3912819026309298,0.491373,55.5,2.53,5549.0,0.4600000000000001,6.938
OGLE-2017-BLG-1275L b,OGLE-2017-BLG-1275L,12.8,1.776645831418007,0.2987,619.11,2.09,5549.0,0.63,6.8583
OGLE-2017-BLG-1375L b,OGLE-2017-BLG-1375L,12.4,2.424802725718295,0.3456678999999999,644.11,3.04,5549.0,0.81,7.813300000000001
OGLE-2017-BLG-1434L b,OGLE-2017-BLG-1434L,1.94,1.4655675420143983,0.1223,356.7,1.18,5549.0,0.234,7.775999999999999
OGLE-2017-BLG-1691L b,OGLE-2017-BLG-1691L,3.92,0.8458682675776092,0.1426,348.32,2.4100000000000006,5549.0,0.45,8.9227
OGLE-2017-BLG-1806L b,OGLE-2017-BLG-1806L,2.15,1.3635373739972745,0.1456,314.63,1.75,5549.0,0.38,7.845000000000001
OGLE-2018-BLG-0298L b,OGLE-2018-BLG-0298L,7.56,0.4485245975686113,0.2996,633.001,2.86,5549.0,0.69,5.8373
OGLE-2018-BLG-0383L b,OGLE-2018-BLG-0383L,2.41,1.2556160374777745,0.067248,326.797,1.8000000000000005,5549.0,0.1,7.539
OGLE-2018-BLG-0506L b,OGLE-2018-BLG-0506L,4.18,0.8020015854720274,0.242,663.6,3.0,5549.0,0.63,8.130300000000002
OGLE-2018-BLG-0516L b,OGLE-2018-BLG-0516L,4.73,0.712949807856125,0.2304,355.2,2.2,5549.0,0.4699999999999999,8.189
OGLE-2018-BLG-0532L b,OGLE-2018-BLG-0532L,2.37,1.2725655957915476,0.1468999999999999,366.9,1.064,5549.0,0.195,7.775999999999999
OGLE-2018-BLG-0567L b,OGLE-2018-BLG-0567L,12.3,0.262364264467491,0.17786,129.01000000000002,2.72,5549.0,0.25,6.419700000000001
OGLE-2018-BLG-0596L b,OGLE-2018-BLG-0596L,3.81,0.8671004876833832,0.1186,416.986,0.97,5549.0,0.231,7.624
OGLE-2018-BLG-0677L b,OGLE-2018-BLG-0677L,1.82,1.5282278570085572,0.1636999999999999,437.8440000000001,0.63,5549.0,0.12,8.518
OGLE-2018-BLG-0799L b,OGLE-2018-BLG-0799L,10.9,0.3008450589780618,0.2105999999999999,421.91,1.2800000000000002,5549.0,0.0929999999999999,5.608
OGLE-2018-BLG-0932L b,OGLE-2018-BLG-0932L,13.9,0.456791735273505,0.25416,551.8399999999999,1.75,5549.0,0.7199999999999999,6.9893
OGLE-2018-BLG-0962L b,OGLE-2018-BLG-0962L,13.6,0.6575200029167942,0.25898,62.24,3.59,5549.0,0.54,7.086
OGLE-2018-BLG-0977L b,OGLE-2018-BLG-0977L,2.41,1.2556160374777745,0.1407,341.42,2.0,5549.0,0.4699999999999999,8.757000000000001
OGLE-2018-BLG-1011L b,OGLE-2018-BLG-1011L,13.5,0.8197798314933114,0.2895479999999999,479.0100000000001,1.8000000000000005,5549.0,0.18,6.486
OGLE-2018-BLG-1011L c,OGLE-2018-BLG-1011L,13.2,1.1410330045520618,0.4640599999999999,419.04,0.8,5549.0,0.18,5.5840000000000005
OGLE-2018-BLG-1119L b,OGLE-2018-BLG-1119L,13.9,0.4649910874221912,0.19206,61.84,4.06,5549.0,0.48,5.7272
OGLE-2018-BLG-1126L b,OGLE-2018-BLG-1126L,4.41,0.76080582903376,0.2076,352.6,3.23,5549.0,0.69,8.189
OGLE-2018-BLG-1185L b,OGLE-2018-BLG-1185L,2.83,1.1118575154181305,0.1031,349.6,1.54,5549.0,0.37,7.890000000000001
OGLE-2018-BLG-1212L b,OGLE-2018-BLG-1212L,9.32,0.3583735005743138,0.204648,573.8,1.68,5549.0,0.16,6.271
OGLE-2018-BLG-1269L b,OGLE-2018-BLG-1269L,14.1,0.3450071390710503,0.2468,627.5319999999999,4.51,5549.0,1.11,4.068899999999999
OGLE-2018-BLG-1367L b,OGLE-2018-BLG-1367L,13.8,0.4891933236388768,0.18196,314.86,1.21,5549.0,0.28,5.2942
OGLE-2018-BLG-1428L b,OGLE-2018-BLG-1428L,14.0,0.3927175352856617,0.18666,176.11,3.3,5549.0,0.4299999999999999,5.6107
OGLE-2018-BLG-1647L b,OGLE-2018-BLG-1647L,13.8,0.4977403842173352,0.18196,334.52,1.36,5549.0,0.092,5.8732
OGLE-2018-BLG-1700L b,OGLE-2018-BLG-1700L,12.9,1.5216989981260935,0.562663,196.23,2.8,5549.0,0.4199999999999999,6.938
OGLE-2019-BLG-0249L b,OGLE-2019-BLG-0249L,12.7,1.955860479908481,0.29754,649.392,1.84,5549.0,0.91,7.114
OGLE-2019-BLG-0299L b,OGLE-2019-BLG-0299L,12.7,1.840549633397487,0.481953,137.43,2.8,5549.0,0.5900000000000001,6.712000000000001
OGLE-2019-BLG-0304L b,OGLE-2019-BLG-0304L,14.2,0.2707902047815628,0.34431,643.966,1.23,5549.0,0.27,3.19
OGLE-2019-BLG-0362L b,OGLE-2019-BLG-0362L,13.1,1.2612978709452054,0.540983,358.28,2.18,5549.0,0.4199999999999999,6.878
OGLE-2019-BLG-0468L b,OGLE-2019-BLG-0468L,13.1,1.297463147413275,0.3595,659.01,3.29,5549.0,0.9200000000000002,7.784999999999999
OGLE-2019-BLG-0468L c,OGLE-2019-BLG-0468L,12.5,2.316487998163037,0.42268,719.6,2.77,5549.0,0.9200000000000002,6.590000000000001
OGLE-2019-BLG-0960L b,OGLE-2019-BLG-0960L,1.39,1.8115620965242347,0.251,300.17999999999995,1.9,5549.0,0.5,9.3445
OGLE-2019-BLG-1053L b,OGLE-2019-BLG-1053L,1.38,1.8229350866965048,0.2265,59.44,3.4000000000000004,5549.0,0.61,9.3445
OGLE-2019-BLG-1470L AB c,OGLE-2019-BLG-1470L A,13.3,0.9669838461896731,0.2476,59.94,3.2000000000000006,5549.0,0.57,6.722
OGLE-2019-BLG-1492L b,OGLE-2019-BLG-1492L,6.79,0.501381164937991,0.2192999999999999,566.6,2.7000000000000006,5549.0,0.6800000000000002,6.3163
OGLE-2023-BLG-0836L b,OGLE-2023-BLG-0836L,12.9,1.515127232962859,0.3515,633.4100000000001,3.7,5549.0,0.71,6.818299999999999
OGLE-TR-10 b,OGLE-TR-10,14.011,0.3364722366212129,0.0,1702.0,0.0434,5950.0,1.14,3.1
OGLE-TR-111 b,OGLE-TR-111,11.421971,0.5007752879124893,0.0,1019.0,0.0473,5040.0,0.8200000000000001,8.8
OGLE-TR-113 b,OGLE-TR-113,12.251,0.7884573603642702,0.0,1342.0,0.02289,4790.0,0.779,13.2
OGLE-TR-182 b,OGLE-TR-182,12.666,0.3435897043900769,0.0,1550.0,0.051,5924.0,1.14,4.3
OGLE-TR-211 b,OGLE-TR-211,15.244,0.3506568716131693,0.0,1686.0,0.051,6325.0,1.33,2.6
OGLE-TR-56 b,OGLE-TR-56,15.278,0.5187937934151676,0.0,2212.0,0.02383,6050.0,1.228,3.0
OGLE2-TR-L9 b,OGLE2-TR-L9,18.046,0.8109302162163288,0.09749,2034.0,0.0308,6933.0,1.5200000000000002,1.0
PH1 b,PH1,6.18,1.269760544863939,0.0702,481.0,0.6520000000000001,6407.0,1.528,2.0
PH2 b,PH2,9.33708092,0.4574248470388754,0.215,295.1,0.833,5734.0,0.966,4.1
POTS-1 b,POTS-1,10.548,1.4906543764441331,0.02853,1163.855,0.03734,4400.0,0.6950000000000001,7.444000000000001
PSR B1257+12 c,PSR B1257+12,1.91,1.47932922708708,0.0186,519.1,0.36,5549.0,1.4,3.0
PSR B1257+12 d,PSR B1257+12,1.8,1.541159071680806,0.0264,463.9,0.4600000000000001,5549.0,1.4,3.0
PSR J2322-2650 b,PSR J2322-2650,13.9,1.043804052173115,0.0017,1801.0,0.0102,5549.0,1.4,2.47
Pr0201 b,Pr0201,14.2,0.2844267797311083,0.0,1313.02,0.06,6174.0,1.2400000000000002,0.976
Pr0211 b,Pr0211,13.4,0.8586616190375187,0.011,1369.519,0.03176,5300.0,0.9350000000000002,0.578
Qatar-1 b,Qatar-1,12.811887,0.7304429653036423,0.0,1418.0,0.02332,5013.0,0.8379999999999999,1.19
Qatar-10 b,Qatar-10,17.295487,0.2215422699472359,0.0,1955.0,0.0286,6124.0,1.156,3.2
Qatar-2 b,Qatar-2,14.056,0.945072533299607,0.0,1344.0,0.02153,4645.0,0.7429999999999999,5.0
Qatar-3 b,Qatar-3,12.285064,1.6094379124341005,0.0,1681.0,0.03783,6007.0,1.145,0.31
Qatar-4 b,Qatar-4,12.722215,1.8082887711792652,0.0,1385.0,0.02803,5215.0,0.8960000000000001,0.17
Qatar-5 b,Qatar-5,12.408363,1.599387576580599,0.0,1415.0,0.04127,5747.0,1.128,0.53
Qatar-6 b,Qatar-6,11.903958,0.5259112611840315,0.0,1006.0,0.0423,5052.0,0.822,1.02
Qatar-7 b,Qatar-7,19.0553,0.406797553341943,0.0,2053.0,0.0352,6387.0,1.4090000000000005,1.69
Qatar-8 b,Qatar-8,14.403565,0.1955667835439752,0.0,1457.0,0.0474,5738.0,1.029,8.3
Qatar-9 b,Qatar-9,11.309881,0.8878912573524571,0.0,1134.0,0.0234,4309.0,0.719,7.5
Ross 128 b,Ross 128,1.11,1.891604804197771,0.116,301.0,0.0496,3192.0,0.168,5.0
Ross 176 b,Ross 176,1.84,1.615419984111648,0.25,682.0,0.0464,4041.0,0.577,3.0
Ross 508 b,Ross 508,1.83,1.5238800240724537,0.33,312.29,0.05366,3071.0,0.1773999999999999,6.072000000000001
SWEEPS-11 b,SWEEPS-11,12.666,2.234306252240751,0.0130099999999999,1735.997,0.03,5549.0,1.1,5.2262200000000005
SWEEPS-4 b,SWEEPS-4,9.079,2.28949985344539,0.0613,1125.848,0.055,5549.0,1.2400000000000002,5.016399999999999
TAP 26 b,TAP 26,13.5,0.7793248768009976,0.18646,1010.737,0.0968,4620.0,1.04,0.017
TCP J05074264+2447555 b,TCP J05074264+2447555,4.72,0.7178397931503169,0.30776,883.5799999999999,0.94,5805.0,0.586,10.052
TIC 139270665 b,TIC 139270665,7.22979255,1.1410330045520618,0.105,703.0,0.163,5844.0,1.035,3.4
TIC 139270665 c,TIC 139270665,12.9,1.6054298910365616,0.566,200.0,2.0,5844.0,1.035,3.4
TIC 172900988 b,TIC 172900988 Aa,11.25,1.534714366238164,0.0271,567.38,0.90281,6050.0,1.2383999999999995,3.1
TIC 237913194 b,TIC 237913194,12.520453,1.0462658082959004,0.575,974.0,0.1207,5788.0,1.026,5.7
TIC 257060897 b,TIC 257060897,17.26183028,0.1947440767925117,0.039,1775.0,0.04922,5993.0,1.187,5.6
TIC 279401253 b,TIC 279401253,11.2089807,2.15292431843964,0.448,488.9,0.369,5951.0,1.13,1.2
TIC 279401253 c,TIC 279401253,12.6,2.079441541679836,0.254,540.1,0.591,5951.0,1.13,1.2
TIC 365102760 b,TIC 365102760,6.21,0.3625576070968879,0.406,1446.38,0.0622,4900.0,1.17,6.3
TIC 434398831 b,TIC 434398831,3.51,0.9321640810304452,0.04,1250.0,0.04641,5638.0,0.992,0.061
TIC 434398831 c,TIC 434398831,5.63,0.6048622656923737,0.013,1050.0,0.06572,5638.0,0.992,0.061
TIC 46432937 b,TIC 46432937,13.31626907,1.2149127443642704,0.009,872.0,0.02065,3572.0,0.563,7.4
TIC 4672985 b,TIC 4672985,11.5004142,2.747270914255491,0.018,517.2,0.33,5757.0,1.01,7.71
TIC 88785435 b,TIC 88785435,5.03,0.674473915294324,0.131,635.0,0.08432,3998.0,0.724,0.016
TOI-1011 b,TOI-1011,1.45,2.113842968397168,0.0,1364.0,0.102,5475.0,0.91,6.284999999999999
TOI-1052 b,TOI-1052,2.87,1.5953389880545987,0.18,1135.0,0.09103,6146.0,1.204,2.3
TOI-1052 c,TOI-1052,6.48,0.5265021031509982,0.237,719.0,0.2263,6146.0,1.204,2.3
TOI-1054.01,TOI-1054,2.43432,1.247032293786383,0.0,853.0,0.102,6122.0,1.14,3.339
TOI-1062 b,TOI-1062,2.265,1.766441661243765,0.177,1077.0,0.052,5328.0,0.94,2.5
TOI-1062 c,TOI-1062,3.1,1.0296194171811583,0.14,859.0,0.08,5328.0,0.94,2.5
TOI-1064 b,TOI-1064,2.587,1.6678237948483927,0.047,784.0,0.0615199999999999,4734.0,0.748,9.4
TOI-1064 c,TOI-1064,2.651,0.5720558033717627,0.088,634.0,0.09429,4734.0,0.748,9.4
TOI-1075 b,TOI-1075,1.791,2.334083760053417,0.0,1323.0,0.01159,3875.0,0.604,6.0
TOI-1107 b,TOI-1107,14.57167491,1.0612565021243408,0.025,1728.0,0.0561,6311.0,1.35,2.6
TOI-1117 b,TOI-1117,2.46,1.4586150226995167,0.0,1538.0,0.033,5635.0,0.97,4.42
TOI-1117 c,TOI-1117,2.91,1.085189268335969,0.0,1210.0,0.0534,5635.0,0.97,4.42
TOI-1117 d,TOI-1117,3.27,0.9858167945227652,0.0,978.0,0.0817,5635.0,0.97,4.42
TOI-1130 b,TOI-1130,3.66,1.172482137234565,0.052162,825.0,0.0453,4360.0,0.745,5.4
TOI-1130 c,TOI-1130,13.0,0.6026982656373852,0.0398,650.0,0.0731,4360.0,0.745,5.4
TOI-1135 b,TOI-1135,9.34085,0.3435897043900769,0.0,1074.28,0.082337403,5962.7,1.1560389999999998,0.562
TOI-1136 b,TOI-1136,1.9,1.33500106673234,0.027,1216.0,0.05106,5770.0,1.022,0.7
TOI-1136 c,TOI-1136,2.879,0.8960880245566356,0.11,1062.0,0.0669,5770.0,1.022,0.7
TOI-1136 d,TOI-1136,4.627,1.0331844833456545,0.042,843.0,0.1062,5770.0,1.022,0.7
TOI-1136 e,TOI-1136,2.639,1.0331844833456545,0.0425,737.0,0.14,5770.0,1.022,0.7
TOI-1136 f,TOI-1136,3.73591482,0.636576829071551,0.001,658.0,0.174,5770.0,1.022,0.7
TOI-1136 g,TOI-1136,2.53,1.0647107369924282,0.04,574.0,0.2289999999999999,5770.0,1.022,0.7
TOI-1173 b,TOI-1173,9.19,0.178146185383474,0.023,868.0,0.0696,5350.0,0.911,8.7
TOI-1174 b,TOI-1174,2.562,2.4849066497880004,0.0,713.83,0.07994,5030.0,0.8500000000000001,2.7
TOI-1180 b,TOI-1180,3.072,1.075002423028976,0.0,638.18,0.080799,4738.0,0.75,5.0
TOI-1181 b,TOI-1181,17.02644168,0.3987761199573678,0.011,1942.12,0.0364,6054.0,1.467,2.7
TOI-1184 b,TOI-1184,2.39,1.289232648276759,0.0,715.47,0.056027,4534.0,0.71,5.3
TOI-1194 b,TOI-1194,8.71664516,0.688134638736401,0.0,1264.29,0.034,5394.0,0.9835,4.9
TOI-1199 b,TOI-1199,10.5140239,0.3060130291365043,0.03,1486.0,0.04988,5710.0,1.23,4.2
TOI-1201 b,TOI-1201,2.415,1.2383742310432684,0.0,703.0,0.0287,3476.0,0.512,3.719
TOI-1203 b,TOI-1203,1.52,1.8687205103641835,0.067,1361.2,0.04869,5737.0,0.886,12.5
TOI-1203 c,TOI-1203,2.2,1.3402504226184837,0.092,919.2,0.102,5737.0,0.886,12.5
TOI-1203 e,TOI-1203,7.31,0.4649910874221912,0.152,517.692,0.102,5737.0,0.886,12.5
TOI-1203.01,TOI-1203,2.918,0.9669838461896731,0.032,743.6,0.1632,5737.0,0.886,12.5
TOI-122 b,TOI-122,2.72,1.144222799920162,0.0,471.0,0.0392,3403.0,0.312,2.0
TOI-1221 b,TOI-1221,2.91,1.269760544863939,0.21,440.0,0.387,5592.0,0.9300000000000002,10.0
TOI-1224 b,TOI-1224,2.104,1.3862943611198906,0.2166,541.0,0.0354999999999999,3326.0,0.4,0.21
TOI-1224 c,TOI-1224,2.884,1.095273387402595,0.0,303.12,0.102,3326.0,0.4,0.21
TOI-1227 b,TOI-1227,9.57246952,0.3485419607085434,0.2746909999999999,243.77,0.0886,3072.0,0.1699999999999999,0.011
TOI-1230.01,TOI-1230,3.23968384,0.9969486348916092,0.01,688.61,0.102,5696.0,1.14,4.706999999999999
TOI-1231 b,TOI-1231,3.65,1.007957920399979,0.087,329.6,0.1288,3553.0,0.485,3.5510000000000006
TOI-1233.01,HD 108236,2.539,1.205970806988609,0.055,708.0,0.1074,5660.0,0.8690000000000001,6.7
TOI-1235 b,TOI-1235,1.69,2.110213200346589,0.049,775.0,0.03845,3997.0,0.63,5.3
