pl_name,hostname,pl_rade,pl_dens,pl_orbeccen,pl_eqt,pl_orbsmax,st_teff,st_mass,st_age,LSS
Kepler-153 c,Kepler-153,2.53,1.208960345836975,0.0,458.0,0.237,5404.0,0.756,13.8,0.418757642786798
Kepler-1530 b,Kepler-1530,1.64,1.6389967146756448,0.0,1484.0,0.03553,5477.0,0.9200000000000002,4.27,0.38838689380969293
Kepler-1530 c,Kepler-1530,1.65,1.631199404215613,0.0,1167.0,0.05744,5477.0,0.9200000000000002,4.27,0.39851569635729306
Kepler-1530 d,Kepler-1530,3.27870115,0.9858167945227652,0.0,972.0,0.08276,5678.0,1.015,1.17,0.27118796335221496
Kepler-1532 b,Kepler-1532,1.35,1.8468787684491343,0.0,1681.0,0.0206,5559.0,0.91,4.27,0.4174041941134438
Kepler-1533 b,Kepler-1533,3.46,0.9439058989071286,0.0,330.0,0.93416,6431.0,1.31,2.19,0.47781776321733094
Kepler-1534 b,Kepler-1534,1.89,1.4906543764441331,0.0,955.0,0.0599,5442.0,0.9,4.57,0.38550317729464323
Kepler-1535 b,Kepler-1535,2.55,1.2029723039923526,0.0,384.0,0.5329,6021.0,1.08,3.47,0.47474639667889473
Kepler-1536 b,Kepler-1536,3.14,1.0188473201992472,0.0,166.0,0.8507,4434.0,0.71,2.95,0.4530170003617837
Kepler-1537 b,Kepler-1537,1.18,1.9300710850255671,0.0,1800.0,0.0245,5079.0,0.81,5.01,0.4190866533796723
Kepler-1538 b,Kepler-1538,2.82,1.11514159061932,0.0,346.0,0.6095,5837.0,1.03,4.37,0.5507945337805442
Kepler-1539 b,Kepler-1539,2.7,1.1505720275988207,0.0,301.0,0.4765,5176.0,0.8400000000000001,4.79,0.6792336384441242
Kepler-154 b,Kepler-154,2.26,1.316408233655724,0.0,561.0,0.198,5690.0,0.933,8.91,0.4163181776250139
Kepler-154 c,Kepler-154,2.95,1.075002423028976,0.0,454.0,0.303,5690.0,0.933,8.91,0.40443316968561205
Kepler-154 d,Kepler-154,3.84,0.8628899551470399,0.0,657.0,0.14354,5769.0,0.98,4.47,0.33302624005719056
Kepler-154 e,Kepler-154,1.5,1.7334238922150915,0.0,1140.0,0.04766,5769.0,0.98,4.47,0.4133464201239566
Kepler-154 f,Kepler-154,1.5,1.7334238922150915,0.0,838.0,0.08832,5769.0,0.98,4.47,0.4498553200704307
Kepler-1540 b,Kepler-1540,2.49,1.2267122912954256,0.0,266.0,0.4426,4540.0,0.74,2.51,0.8395497732182975
Kepler-1541 b,Kepler-1541,1.16,1.918392120161421,0.0,1048.0,0.07555,5282.0,0.86,4.47,0.4449016644991946
Kepler-1542 b,Kepler-1542,0.76,1.7119945007591926,0.0,1160.0,0.04765,5564.0,0.94,8.51,0.38530081951017503
Kepler-1542 c,Kepler-1542,0.65,1.6409365794934714,0.0,1287.0,0.0387,5564.0,0.94,8.51,0.3631411041304273
Kepler-1542 d,Kepler-1542,0.87,1.7783364488959144,0.0,1010.0,0.0629,5564.0,0.94,8.51,0.41352605455168934
Kepler-1542 e,Kepler-1542,0.76,1.7119945007591926,0.0,1065.0,0.05649,5564.0,0.94,8.51,0.39252411091313133
Kepler-1543 b,Kepler-1543,2.71,1.1474024528375415,0.0,1774.0,0.0867,6561.0,1.3899999999999997,1.91,0.2645653695860257
Kepler-1544 b,Kepler-1544,1.78,1.551808799597464,0.0,269.0,0.54465,4886.0,0.81,2.34,0.9127002192414387
Kepler-1545 b,Kepler-1545,2.7,1.1505720275988207,0.0,274.0,0.5442,5201.0,0.8400000000000001,4.47,0.698814777102672
Kepler-1546 b,Kepler-1546,3.13,1.0224509277025458,0.0,671.0,0.1366,5623.0,0.95,3.72,0.34427849652326575
Kepler-1548 b,Kepler-1548,2.64,1.172482137234565,0.0,350.0,0.4679,5706.0,0.99,4.37,0.5515070203261546
Kepler-1549 b,Kepler-1549,2.57,1.1969481893889715,0.0,286.0,0.6687,5324.0,0.8800000000000001,4.79,0.7610587806879117
Kepler-155 b,Kepler-155,2.09,1.3912819026309298,0.0,614.0,0.056,4508.0,0.635,2.9,0.4299950534003591
Kepler-155 c,Kepler-155,2.24,1.324418957401803,0.0,286.0,0.242,4508.0,0.635,2.9,0.8033346150096705
Kepler-1550 b,Kepler-1550,3.02,1.0543120297715298,0.0,348.0,0.7681,5991.0,1.07,3.55,0.5371133385579742
Kepler-1551 b,Kepler-1551,2.66,1.1662709371419244,0.0,722.0,0.1772,6136.0,1.14,2.88,0.34769538465629257
Kepler-1552 b,Kepler-1552,2.47,1.2325602611778486,0.0,268.0,0.6011,5202.0,0.8500000000000001,3.31,0.7223357972633766
Kepler-1553 b,Kepler-1553,1.15,1.913977101952304,0.0,926.0,0.0481,5288.0,0.8500000000000001,4.57,0.4531122851646708
Kepler-1554 b,Kepler-1554,2.9,1.0885619528146082,0.0,288.0,0.59527,5297.0,0.8400000000000001,4.68,0.7476974193840469
Kepler-1555 b,Kepler-1555,1.61,1.6563214983329508,0.0,959.0,0.0805,5866.0,1.04,4.37,0.4161464978404634
Kepler-1556 b,Kepler-1556,1.96,1.4539530095937054,0.0,797.0,0.0829,5608.0,0.97,4.9,0.4028543641403723
Kepler-1557 b,Kepler-1557,1.53,1.7119945007591926,0.0,1287.0,0.049,6099.0,1.11,3.31,0.4008468482746417
Kepler-1558 b,Kepler-1558,0.68,1.6601310267496183,0.0,1019.0,0.04278,5101.0,0.83,4.9,0.3891800617881654
Kepler-1559 b,Kepler-1559,0.72,1.6863989535702286,0.0,1609.0,0.01835,5316.0,0.86,4.27,0.37155395356297105
Kepler-156 b,Kepler-156,2.3,1.297463147413275,0.0,867.0,0.054,5094.0,0.864,3.39,0.3488855405244743
Kepler-156 c,Kepler-156,2.55,1.2029723039923526,0.0,588.0,0.117,5094.0,0.864,3.39,0.3909281922233019
Kepler-1560 b,Kepler-1560,0.89,1.790091412127358,0.0,1269.0,0.04175,5815.0,1.02,4.17,0.4013170288213278
Kepler-1561 b,Kepler-1561,1.09,1.88706964903238,0.0,1682.0,0.0194,5957.0,1.07,3.39,0.41416571698575266
Kepler-1562 b,Kepler-1562,3.55,0.9202827531436926,0.0,554.0,0.3308,5760.0,1.02,4.79,0.362334908558703
Kepler-1563 b,Kepler-1563,0.75,1.7083778602890038,0.0,1134.0,0.0442,5765.0,1.0,4.07,0.388517017877783
Kepler-1564 b,Kepler-1564,1.47,1.752672080520008,0.0,635.0,0.1327,5528.0,0.9300000000000002,4.57,0.4988066739860529
Kepler-1565 b,Kepler-1565,1.19,1.9315214116032136,0.0,1234.0,0.0241,4940.0,0.76,5.62,0.4249597385445232
Kepler-1566 b,Kepler-1566,0.79,1.7334238922150915,0.0,1871.0,0.01198,5254.0,0.8400000000000001,5.01,0.3809239009689214
Kepler-1567 b,Kepler-1567,2.73,1.1410330045520618,0.0,330.0,0.552,5655.0,0.95,4.17,0.5722368776231852
Kepler-1568 b,Kepler-1568,1.3,1.88706964903238,0.0,729.0,0.15157,5956.0,1.09,4.57,0.49009064361916793
Kepler-1569 b,Kepler-1569,1.68,1.6114359150967734,0.0,1222.0,0.06669,6319.0,1.25,2.45,0.38280826421718406
Kepler-157 b,Kepler-157,1.32,1.871802176901592,0.0,1546.0,0.028,5774.0,0.95,7.59,0.4204460939013162
Kepler-157 c,Kepler-157,2.24,1.324418957401803,0.0,779.0,0.11,5774.0,0.95,7.59,0.37133574802253483
Kepler-157 d,Kepler-157,1.46,1.7613002617433464,0.0,969.0,0.0706,5866.0,1.02,4.07,0.43352324147383936
Kepler-1570 b,Kepler-1570,1.07,1.8809906029559973,0.0,836.0,0.16699,5550.0,0.9200000000000002,4.17,0.467116216756279
Kepler-1571 b,Kepler-1571,1.52,1.717395053939193,0.0,1476.0,0.04287,6297.0,1.23,2.34,0.3955260138330841
Kepler-1572 b,Kepler-1572,0.94,1.8164520818184269,0.0,1293.0,0.05838,5618.0,0.97,4.79,0.40710548982380634
Kepler-1573 b,Kepler-1573,1.2,1.9387416595767009,0.0,1379.0,0.0364,5808.0,1.01,4.07,0.4216455540057885
Kepler-1574 b,Kepler-1574,1.29,1.8961194845522973,0.0,1003.0,0.0743,5892.0,1.06,3.8,0.44463425990875177
Kepler-1575 b,Kepler-1575,1.31,1.8794650496471603,0.0,1312.0,0.0366,5667.0,0.95,4.17,0.42540610257680583
Kepler-1576 b,Kepler-1576,1.04,1.867176108512809,0.0,1059.0,0.07211,5876.0,1.05,4.07,0.43383327030105295
Kepler-1577 b,Kepler-1577,1.13,1.9095425048844383,0.0,1125.0,0.0657,4862.0,0.78,4.27,0.43781082092605295
Kepler-1578 b,Kepler-1578,1.04,1.867176108512809,0.0,1700.0,0.0252,5545.0,0.9,4.27,0.413904285325351
Kepler-1579 b,Kepler-1579,0.84,1.7613002617433464,0.0,1139.0,0.014,4584.0,0.75,2.24,0.39428206834783963
Kepler-158 b,Kepler-158,2.12,1.3762440252663892,0.0,500.0,0.111,4623.0,0.655,13.9,0.4159345251316783
Kepler-158 c,Kepler-158,1.9,1.4861396960896067,0.0,418.0,0.158,4623.0,0.655,13.9,0.47956623034539736
Kepler-1580 b,Kepler-1580,2.11,1.3812818192963463,0.0,733.0,0.33571,6228.0,1.4700000000000002,2.75,0.39236077261704627
Kepler-1581 b,Kepler-1581,0.8,1.7387102481382395,0.0,1108.0,0.06865,6022.0,1.12,4.17,0.39550967652317903
Kepler-1582 b,Kepler-1582,1.49,1.7404661748405044,0.0,354.0,0.0316,3208.0,0.28,7.76,0.5872024724849343
Kepler-1583 b,Kepler-1583,0.6,1.603419840108537,0.0,788.0,0.08307,5645.0,0.94,4.27,0.41064420751388897
Kepler-1584 b,Kepler-1584,1.61,1.6563214983329508,0.0,886.0,0.1167999999999999,6069.0,1.1,3.31,0.4278237244932111
Kepler-1585 b,Kepler-1585,1.79,1.547562508716013,0.0,1064.0,0.0445,5538.0,0.94,4.37,0.38699519745411975
Kepler-1586 b,Kepler-1586,1.52,1.717395053939193,0.0,1013.0,0.12208,6681.0,1.45,1.7,0.41051445951346477
Kepler-1587 b,Kepler-1587,1.33,1.8625285401162623,0.0,981.0,0.08747,5933.0,1.08,5.01,0.4451088909169834
Kepler-1588 b,Kepler-1588,0.76,1.7119945007591926,0.0,925.0,0.07419,5817.0,0.96,5.5,0.4096492529741029
Kepler-1589 b,Kepler-1589,1.09,1.88706964903238,0.0,2102.0,0.0205,6166.0,1.18,2.75,0.41149790298010736
Kepler-159 b,Kepler-159,2.38,1.2669476034873244,0.0,447.0,0.082,4625.0,0.628,2.51,0.4234279603549045
Kepler-159 c,Kepler-159,3.41,0.9516578757114464,0.0,275.0,0.218,4625.0,0.628,2.51,0.585879233353178
Kepler-1590 b,Kepler-1590,1.14,1.9095425048844383,0.0,1020.0,0.07116,6053.0,1.11,3.39,0.4395258850535042
Kepler-1591 b,Kepler-1591,1.27,1.912501086924184,0.0,892.0,0.0794,6082.0,1.1,3.24,0.4550058385716988
Kepler-1592 b,Kepler-1592,1.54,1.7047480922384253,0.0,1202.0,0.04,6213.0,1.18,2.69,0.3996545297913032
Kepler-1593 b,Kepler-1593,3.17,1.015230679729059,0.0,260.0,0.55494,4995.0,0.81,3.63,0.8213906729602369
Kepler-1594 b,Kepler-1594,1.06,1.8779371654691075,0.0,1360.0,0.0396,5946.0,1.06,3.89,0.417306372242952
Kepler-1595 b,Kepler-1595,1.23,1.94876321803772,0.0,980.0,0.051,5203.0,0.8400000000000001,4.68,0.44878206343989085
Kepler-1596 b,Kepler-1596,1.9,1.4861396960896067,0.0,471.0,0.3237,5706.0,0.95,3.89,0.48085832490506486
Kepler-1597 b,Kepler-1597,1.06,1.8779371654691075,0.0,1497.0,0.04136,6377.0,1.25,2.4,0.4096504384154458
Kepler-1598 b,Kepler-1598,0.95,1.8213182714696,0.0,1236.0,0.05207,5940.0,1.07,3.8,0.4102077359458714
Kepler-1599 b,Kepler-1599,1.62,1.6505798557652755,0.0,407.0,0.4823,5767.0,0.99,4.27,0.5579307587578386
Kepler-16 b,Kepler-16,8.4493,0.6749832099322741,0.0069,336.72,0.7048000000000001,4450.0,0.6896999999999999,3.8,0.4957024715072904
Kepler-160 b,Kepler-160,1.715,1.5912739418064292,0.0,1134.0,0.05511,5471.0,1.003,6.03,0.38950438335489634
Kepler-160 c,Kepler-160,3.76,0.8796267475025636,0.0,771.0,0.1192,5471.0,1.003,6.03,0.3108798644731139
Kepler-160 d,Kepler-160,2.839553935,1.269760544863939,0.1995,629.983,0.1699999999999999,5471.0,1.003,6.03,0.34058027733183205
Kepler-1600 b,Kepler-1600,3.13,1.0224509277025458,0.0,209.0,0.98141,5214.0,0.86,4.68,0.7850917879602873
Kepler-1600 c,Kepler-1600,1.94206512,1.463255402256019,0.0,786.0,0.06961,5119.0,0.818,6.92,0.4052090995424078
Kepler-1601 b,Kepler-1601,0.82,1.749199854809259,0.0,1507.0,0.03281,5869.0,1.04,4.27,0.38605886606105777
Kepler-1602 b,Kepler-1602,1.34,1.854734268389444,0.0,1159.0,0.09744,6296.0,1.22,2.51,0.42797784324869065
Kepler-1603 b,Kepler-1603,1.29,1.8961194845522973,0.0,1522.0,0.0350999999999999,6241.0,1.21,2.82,0.4160090330151933
Kepler-1604 b,Kepler-1604,1.41,1.7984040119467235,0.0,2023.0,0.01406,4976.0,0.81,4.17,0.40858196943997577
Kepler-1605 b,Kepler-1605,1.08,1.884034745337226,0.0,528.0,0.3656699999999999,5280.0,0.86,4.68,0.5399721365625436
Kepler-1606 b,Kepler-1606,2.07,1.4011829736136412,0.0,324.0,0.6421,5422.0,0.9,4.27,0.6993642076373956
Kepler-1607 b,Kepler-1607,0.92,1.8066480817218056,0.0,913.0,0.11978,6116.0,1.14,3.16,0.43105100444911393
Kepler-1608 b,Kepler-1608,1.73,1.5810384379124025,0.0,612.0,0.1126,4992.0,0.75,5.13,0.47834631225148255
Kepler-1609 b,Kepler-1609,2.22,1.332366019094335,0.0,429.0,0.4679,6132.0,1.18,3.02,0.45751784472650453
Kepler-161 b,Kepler-161,2.12,0.371563556432483,0.0,868.0,0.054,5078.0,0.853,0.91,0.30110481881112117
Kepler-161 c,Kepler-161,2.05,0.8372475245337022,0.0,769.0,0.068,5078.0,0.853,0.91,0.34158550514776004
Kepler-1610 b,Kepler-1610,1.61,1.6563214983329508,0.0,750.0,0.0777,5383.0,0.91,4.68,0.45848406736998937
Kepler-1610 c,Kepler-1610,2.09,1.3912819026309298,0.0,433.0,0.2323,5295.0,0.825,4.68,0.5064956998327644
Kepler-1611 b,Kepler-1611,0.81,1.7457155307266483,0.0,1243.0,0.0586,5605.0,0.94,5.01,0.39465267302496904
Kepler-1612 b,Kepler-1612,1.03,1.860974538249528,0.0,1030.0,0.0482,5643.0,0.96,4.57,0.4343323773627256
Kepler-1613 b,Kepler-1613,2.08,1.396244691973059,0.0,1926.0,0.02755,6005.0,1.08,3.55,0.3263185728859229
Kepler-1614 b,Kepler-1614,1.49,1.7404661748405044,0.0,981.0,0.0471,5121.0,0.79,5.5,0.4289690247639992
Kepler-1615 b,Kepler-1615,2.06,1.4060969884160703,0.0,658.0,0.2788,5865.0,1.04,3.89,0.42435057078541516
Kepler-1616 b,Kepler-1616,1.02,1.854734268389444,0.0,1337.0,0.07318,6266.0,1.21,2.75,0.4100290547950116
Kepler-1617 b,Kepler-1617,1.2,1.9387416595767009,0.0,736.0,0.17707,6167.0,1.15,3.02,0.486701252036798
Kepler-1618 b,Kepler-1618,1.26,1.9242486522741336,0.0,1267.0,0.07109,6620.0,1.41,1.78,0.41208186014279335
Kepler-1619 b,Kepler-1619,0.76,1.7119945007591926,0.0,797.0,0.15413,5852.0,1.0,4.27,0.43462387980489
Kepler-162 b,Kepler-162,1.26,1.9242486522741336,0.0,961.0,0.069,5816.0,1.053,4.57,0.44906932410193323
Kepler-162 c,Kepler-162,3.03,1.0508216248317612,0.0,681.0,0.137,5816.0,1.053,4.57,0.3386812383606051
Kepler-1620 b,Kepler-1620,1.61,1.6563214983329508,0.0,428.0,0.4322,6157.0,1.15,3.02,0.5404641049935124
Kepler-1621 b,Kepler-1621,2.16,1.3609765531356006,0.0,469.0,0.4204,6158.0,1.15,2.69,0.453892305861768
Kepler-1622 b,Kepler-1622,1.47,1.752672080520008,0.0,922.0,0.10136,6436.0,1.31,2.19,0.43235111460447606
Kepler-1623 b,Kepler-1623,1.31,1.8794650496471603,0.0,1000.0,0.0518,5772.0,1.0,4.27,0.44573826792363636
Kepler-1624 b,Kepler-1624,5.7,0.5982868995359851,0.0,540.0,0.0327,3636.0,0.5,4.47,0.3181050709308595
Kepler-1625 b,Kepler-1625,6.06,0.5630384952129249,0.0,350.0,0.8776200000000001,5677.0,0.96,4.37,0.45211800223792575
Kepler-1626 b,Kepler-1626,2.02,1.425515074273172,0.0,1352.0,0.0536999999999999,6826.0,1.5100000000000002,1.55,0.31791344526998966
Kepler-1627 b,Kepler-1627,3.69,0.8919980393051105,0.0,794.0,0.0643,5445.0,0.87,4.68,0.30422745125383444
Kepler-1628 b,Kepler-1628,6.43,0.530039842689795,0.0,240.0,0.2952,3724.0,0.55,5.13,0.7770969242593663
Kepler-1629 b,Kepler-1629,0.77,1.7209792871670078,0.0,1081.0,0.0485,5776.0,1.01,4.27,0.3962039189764783
Kepler-163 b,Kepler-163,1.05,1.873339456220478,0.0,906.0,0.078,5776.0,0.8819999999999999,4.27,0.4538302854304583
Kepler-163 c,Kepler-163,2.26,1.316408233655724,0.0,648.0,0.152,5776.0,0.8819999999999999,4.27,0.40397931654954194
Kepler-1630 b,Kepler-1630,2.19,1.3454723665996355,0.0,182.0,1.1218,4736.0,0.6599999999999999,5.01,0.5087478163147146
Kepler-1631 b,Kepler-1631,1.35,1.8468787684491343,0.0,1122.0,0.0511,5679.0,0.97,4.17,0.4313812251688904
Kepler-1632 b,Kepler-1632,2.47,1.2325602611778486,0.0,369.0,0.6761999999999999,6137.0,1.12,3.09,0.47639165522299637
Kepler-1633 b,Kepler-1633,1.58,1.6770965609079151,0.0,925.0,0.3875,6256.0,1.2,2.82,0.43705643035306724
Kepler-1634 b,Kepler-1634,3.19,1.007957920399979,0.0,282.0,1.0525,5474.0,0.9200000000000002,4.47,0.8120741766125792
Kepler-1635 b,Kepler-1635,3.64,0.904218150639886,0.0,200.0,1.12664,5347.0,0.89,4.9,0.7400329040792799
Kepler-1636 b,Kepler-1636,3.23,0.9969486348916092,0.0,248.0,1.12191,5797.0,1.01,3.98,0.7266682079751714
Kepler-1637 b,Kepler-1637,0.89,1.790091412127358,0.0,1093.0,0.0596,5789.0,1.02,4.17,0.41180764870044323
Kepler-1638 b,Kepler-1638,1.87,1.5040773967762742,0.0,304.0,0.745,5710.0,0.97,4.37,0.7854545283078284
Kepler-1639 b,Kepler-1639,2.58,1.1939224684724346,0.0,1003.0,0.0932,6150.0,1.12,3.16,0.3047261753801356
Kepler-164 b,Kepler-164,1.41,1.7984040119467235,0.0,1141.0,0.058,5888.0,1.036,0.62,0.39517767055618913
Kepler-164 c,Kepler-164,2.73,1.1410330045520618,0.0,881.0,0.097,5888.0,1.036,0.62,0.2856099170294794
Kepler-164 d,Kepler-164,2.45,1.2383742310432684,0.0,637.0,0.187,5888.0,1.036,0.62,0.35756046256506224
Kepler-164 e,Kepler-164,4.24,0.7884573603642702,0.0,429.0,0.4025,5888.0,0.966,0.62,0.3792079597992496
Kepler-1640 b,Kepler-1640,4.82,0.7030975114131134,0.0,1228.0,0.0835999999999999,6324.0,1.27,2.4,0.23970007786642233
Kepler-1641 b,Kepler-1641,3.11,1.0296194171811583,0.0,908.0,0.1473,6152.0,1.12,3.02,0.2972950400971427
Kepler-1641 c,Kepler-1641,2.95,1.075002423028976,0.0,767.0,0.2065,6152.0,1.12,3.02,0.3315676136771213
Kepler-1642 b,Kepler-1642,3.2,1.0043016091968684,0.0,895.0,0.1016,5355.0,0.8800000000000001,4.47,0.3049900332983759
Kepler-1642 c,Kepler-1642,2.66,1.1662709371419244,0.0,1095.0,0.0678,5355.0,0.8800000000000001,4.47,0.2982402810724591
Kepler-1643 b,Kepler-1643,2.32,1.2919836816486496,0.0,799.0,0.0531,4916.0,0.8450000000000001,0.046,0.31750763551166405
Kepler-1644 b,Kepler-1644,1.88,1.4973884086254774,0.0,606.0,0.142,5499.0,0.89,4.27,0.45845555615983336
Kepler-1645 b,Kepler-1645,1.78,1.551808799597464,0.0,754.0,0.1285,5812.0,1.02,4.17,0.4300776980688845
Kepler-1646 b,Kepler-1646,1.23,1.94876321803772,0.0,365.0,0.0295,3299.0,0.24,4.68,0.5406774589798224
Kepler-1647 b,Kepler-1647,11.8739,0.9516578757114464,0.0581,369.6,2.7204999999999995,6210.0,1.2207,4.4,0.6546427114170461
Kepler-1649 b,Kepler-1649,1.017,1.8531680973566984,0.0,307.0,0.0514,3240.0,0.1977,4.789,0.7559925070090237
Kepler-1649 c,Kepler-1649,1.06,1.8779371654691075,0.0,234.0,0.0649,3240.0,0.1977,4.69101,0.8723183918245836
Kepler-165 b,Kepler-165,2.32,1.2919836816486496,0.0,716.0,0.072,5211.0,0.7460000000000001,10.5,0.36081917762632654
Kepler-165 c,Kepler-165,2.23,1.3270750014599193,0.0,581.0,0.11,5211.0,0.7460000000000001,10.5,0.40456886206060627
Kepler-1650 b,Kepler-1650,0.96,1.827769906751088,0.01,602.0,0.0167,3410.0,0.326,3.82,0.47659032538578877
Kepler-1651 b,Kepler-1651,1.84,1.5173226235262949,0.13,393.0,0.0692,3713.0,0.522,3.35,0.4818378813606775
Kepler-1652 b,Kepler-1652,1.6,1.66392609771817,0.0,268.0,0.1654,3638.0,0.404,3.2,0.9163278431945118
Kepler-1653 b,Kepler-1653,2.17,1.355835153635182,0.0,284.0,0.4706,4807.0,0.719,7.7,0.8184727577281494
Kepler-1654 b,Kepler-1654,9.180171,0.7884573603642702,0.26,206.0,2.026,5597.0,1.011,5.0,0.5880769200901039
Kepler-1655 b,Kepler-1655,2.213,1.3137236682850553,0.19,938.0,0.1029,6148.0,1.03,2.56,0.3129580210559339
Kepler-1656 c,Kepler-1656,14.0,0.2255406759139312,0.527,523.6,3.0530000000000004,5569.0,1.03,6.31,0.2375023380243525
Kepler-166 b,Kepler-166,2.27,1.3110318766193438,0.0,772.0,0.072,5413.0,0.8110000000000002,5.01,0.3715163951232392
Kepler-166 c,Kepler-166,2.38,1.2669476034873244,0.0,468.0,0.195,5413.0,0.8110000000000002,5.01,0.4467809688137245
Kepler-166 d,Kepler-166,1.73,1.5810384379124025,0.0,1313.0,0.0244899999999999,5350.0,0.8800000000000001,4.47,0.3782945315526217
Kepler-1660 AB b,Kepler-1660 A,12.9,1.6213664832993742,0.05541,573.0,0.8,6305.24,1.1366,3.1169999999999995,0.3523632542319934
Kepler-1661 b,Kepler-1661,3.87,0.9555114450274363,0.057,243.0,0.633,5100.0,0.841,2.0,0.7977706432054389
Kepler-1663 b,Kepler-1663,3.30395896,0.9783261227936076,0.0,362.0,0.1072,3844.0,0.610816,0.0,0.3747238152966918
Kepler-1664 b,Kepler-1664,3.03320653,1.0508216248317612,0.0,776.0,0.1137,5735.81,0.944,8.2,0.3194222800950517
Kepler-1665 b,Kepler-1665,2.83910787,1.1085626195212777,0.0,906.0,0.096,5049.84,0.842,13.9,0.27433416773867203
Kepler-1666 b,Kepler-1666,2.88273782,1.095273387402595,0.0,672.0,0.1761,6293.0,1.23,0.41,0.3115133009133223
Kepler-1666 c,Kepler-1666,3.23564749,0.9932517730102834,0.0,578.0,0.2383,6293.0,1.23,0.41,0.32467639135682824
Kepler-1667 b,Kepler-1667,2.98385261,1.0647107369924282,0.0,655.0,0.35905,5941.54,1.09,4.7,0.37749336819815027
Kepler-1668 b,Kepler-1668,4.34764405,0.7701082216960736,0.0,721.0,0.124,5542.0,0.98,3.880500000000001,0.3163401243034468
Kepler-1669 b,Kepler-1669,2.78043818,1.1249295969854831,0.0,530.0,0.0745,4303.0,0.67,13.9,0.3372584361283583
Kepler-1669 c,Kepler-1669,1.90120972,1.483874689458755,0.0,958.0,0.0228,4224.0,0.609,13.9,0.3299996854669098
Kepler-1669 d,Kepler-1669,1.22,1.9444805562457188,0.0,669.0,0.0468,4224.0,0.609,13.9,0.45164404048827655
Kepler-167 b,Kepler-167,1.718,1.589235205116581,0.0,918.0,0.04825,4884.0,0.777,7.1,0.410105619693517
Kepler-167 c,Kepler-167,1.674,1.615419984111648,0.0,771.0,0.0684,4884.0,0.777,7.1,0.44279035326517124
Kepler-167 d,Kepler-167,1.238,1.9416152247724323,0.0,538.0,0.1404,4884.0,0.777,7.1,0.5467714932141341
Kepler-167 e,Kepler-167,10.16,0.9858167945227652,0.29,134.4,1.883,4884.0,0.777,7.1,0.2722996156489266
Kepler-1670 b,Kepler-1670,3.3564801,0.9669838461896731,0.0,731.0,0.1528,5838.0,1.05,0.3,0.2857267683904189
Kepler-1671 b,Kepler-1671,1.32557381,1.867176108512809,0.0,962.0,0.04946,5135.55,0.866,2.24,0.44902486532270713
Kepler-1672 b,Kepler-1672,2.97022762,1.068153081183401,0.0,423.0,0.55374,6131.95,1.16,4.19,0.45021785549996984
Kepler-1673 b,Kepler-1673,2.9355194,1.0784095813505905,0.0,611.0,0.2136299999999999,6014.95,1.11,1.62,0.3542300045563499
Kepler-1674 b,Kepler-1674,3.2057749,1.0043016091968684,0.0,417.0,0.3017000000000001,5473.91,0.96,0.5,0.3990433340039688
Kepler-1675 b,Kepler-1675,3.12483349,1.0260415958332745,0.0,465.0,0.32185,5853.19,1.06,1.7,0.39386689963621985
Kepler-1676 b,Kepler-1676,3.3769596,0.959350221334602,0.0,782.0,0.1954,5878.3,1.07,0.3,0.2864837392730659
Kepler-1677 b,Kepler-1677,2.70216183,1.1505720275988207,0.0,712.0,0.1599,6013.72,1.11,2.29,0.3460599334817526
Kepler-1678 b,Kepler-1678,3.30422249,0.9783261227936076,0.0,329.0,0.5302,5754.0,1.03,0.3,0.5219164602419086
Kepler-1679 b,Kepler-1679,2.0692036,1.4011829736136412,0.0,813.0,0.0892,5501.0,0.96,0.4,0.35538634012596704
Kepler-168 b,Kepler-168,1.46,1.7613002617433464,0.0,1240.0,0.056,6282.0,1.113,2.29,0.4075830350814651
Kepler-168 c,Kepler-168,2.69,1.1537315878891892,0.0,862.0,0.116,6282.0,1.113,2.29,0.31352217432866664
Kepler-1680 b,Kepler-1680,1.35954736,1.8389610707123487,0.0,771.0,0.07642,5021.0,0.834,13.8,0.44280835509846617
Kepler-1681 b,Kepler-1681,2.55321772,1.2029723039923526,0.0,442.0,0.32,5756.4,0.893,3.3,0.4719506014371339
Kepler-1682 b,Kepler-1682,2.88940836,1.091923300517313,0.0,694.0,0.1134,5619.12,0.99,5.7,0.3455993079605281
Kepler-1683 b,Kepler-1683,1.87477762,1.4996230464268938,0.0,669.0,0.1182,5429.0,0.95,13.6,0.40494169262097357
Kepler-1684 b,Kepler-1684,2.87084792,1.0986122886681096,0.0,347.0,0.2253,4706.54,0.75,4.749999999999999,0.48442652217769766
Kepler-1685 b,Kepler-1685,2.57673985,1.1939224684724346,0.0,625.0,0.1485,5484.0,0.96,1.457,0.37314716743486387
Kepler-1686 b,Kepler-1686,1.42553017,1.786746927404511,0.0,913.0,0.08827,5714.96,1.02,4.37,0.4461123728004707
Kepler-1687 b,Kepler-1687,1.65623882,1.6272778305624314,0.0,598.0,0.0532,4132.0,0.65,3.73,0.4688901702239287
Kepler-1688 b,Kepler-1688,1.26174569,1.9213246735826988,0.0,772.0,0.0577,4632.11,0.8139999999999998,14.0,0.4387745697345179
Kepler-1689 b,Kepler-1689,0.94678642,1.8196988379172965,0.0,879.0,0.0784,5731.43,1.023,2.5,0.4445529912187244
