pl_name,hostname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_age,st_ageerr1,st_ageerr2,st_agelim
Kepler-419 c,Kepler-419,675.47,0.11,-0.11,0.0,1.68,0.03,-0.03,0.0,12.6,,,0.0,2320.1,127.1,-127.1,0.0,6.37,,,0.0,0.184,0.002,-0.002,0.0,,,,,,,,,6430.0,79.0,-79.0,0.0,1.74,0.07,-0.07,0.0,1.39,0.08,-0.07,0.0,0.7268,0.02642,-0.02813,0.0,2.14,0.26,-0.23,0.0
Kepler-42 b,Kepler-42,1.2137672,4.6e-06,-4.6e-06,0.0,0.0116,,,0.0,0.78,0.22,-0.22,0.0,0.705944,,,1.0,0.15,0.61,-0.11,0.0,0.04,0.2,-0.04,0.0,22.388,2.279,-2.091,0.0,519.0,52.0,-52.0,0.0,3068.0,174.0,-174.0,0.0,0.17,0.04,-0.04,0.0,0.13,0.05,-0.05,0.0,-2.62,0.3,-0.3,0.0,4.5,0.5,-1.0,-1.0
Kepler-42 c,Kepler-42,0.45328509,9.7e-07,-9.7e-07,0.0,0.006,,,0.0,0.73,0.2,-0.2,0.0,60.337,,,1.0,98.0,84.0,-47.0,0.0,0.0,0.1,0.0,0.0,82.125,8.361,-7.669,0.0,720.0,73.0,-73.0,0.0,3068.0,174.0,-174.0,0.0,0.17,0.04,-0.04,0.0,0.13,0.05,-0.05,0.0,-2.62,0.3,-0.3,0.0,4.5,0.5,-1.0,-1.0
Kepler-42 d,Kepler-42,1.865169,1.4e-05,-1.4e-05,0.0,0.0154,,,0.0,0.57,0.18,-0.18,0.0,0.357785,,,1.0,0.55,0.44,-0.24,0.0,0.02,0.22,-0.02,0.0,12.538,1.276,-1.171,0.0,450.0,45.0,-45.0,0.0,3068.0,174.0,-174.0,0.0,0.17,0.04,-0.04,0.0,0.13,0.05,-0.05,0.0,-2.62,0.3,-0.3,0.0,4.5,0.5,-1.0,-1.0
Kepler-421 b,Kepler-421,704.1984,0.0016,-0.0016,0.0,1.219,0.089,-0.089,0.0,4.16,0.19,-0.16,0.0,16.1,,,0.0,1.23,,,0.0,0.041,0.095,-0.034,0.0,0.2,0.0,0.0,0.0,185.0,9.0,-5.0,0.0,5308.0,50.0,-50.0,0.0,0.757,0.029,-0.029,0.0,0.794,0.03,-0.03,0.0,-0.398,0.061,-0.071,0.0,4.0,0.8,-0.8,0.0
Kepler-422 b,Kepler-422,7.8914483,5e-07,-5.1e-07,0.0,0.082,0.011,-0.01,0.0,12.89,1.23,-1.23,0.0,136.66,41.32,-41.32,0.0,0.38,0.11,-0.11,0.0,0.0,,,0.0,264.983,5.551,-5.443,0.0,1028.0,,,0.0,5972.0,84.0,-84.0,0.0,1.24,0.12,-0.12,0.0,1.15,0.06,-0.06,0.0,0.24,0.08,-0.1,0.0,3.4,0.9,-1.1,0.0
Kepler-423 b,Kepler-423,2.6843285,7e-08,-7e-08,0.0,0.03585,0.00052,-0.00114,0.0,13.361,0.583,-0.583,0.0,189.101,25.743,-25.743,0.0,0.459,0.083,-0.083,0.0,0.019,0.028,-0.014,0.0,649.148,29.111,-27.823,0.0,1605.0,120.0,-120.0,0.0,5560.0,80.0,-80.0,0.0,0.95,0.04,-0.04,0.0,0.85,0.04,-0.04,0.0,-0.018,0.067,-0.079,0.0,11.0,2.0,-2.0,0.0
Kepler-424 b,Kepler-424,3.3118644,3.9e-07,-3.9e-07,0.0,0.044,0.005,-0.004,0.0,9.98,0.9,-0.67,0.0,327.35,41.32,-41.32,0.0,1.94,0.25,-0.25,0.0,0.0,,,0.0,470.754,16.741,-16.162,0.0,1116.0,,,0.0,5460.0,81.0,-81.0,0.0,0.94,0.056,-0.056,0.0,1.01,0.054,-0.054,0.0,-0.15,0.06,-0.07,0.0,4.9,2.18,-2.08,0.0
Kepler-424 c,Kepler-424,223.3,2.1,-2.1,0.0,0.73,0.08,-0.07,0.0,12.7,,,0.0,2215.18,197.05,-197.05,0.0,5.94,,,0.0,,,,,,,,,,,,,5460.0,81.0,-81.0,0.0,0.94,0.056,-0.056,0.0,1.01,0.054,-0.054,0.0,-0.15,0.06,-0.07,0.0,4.9,2.18,-2.08,0.0
Kepler-425 b,Kepler-425,3.79701816,1.9e-07,-1.9e-07,0.0,0.0464,0.0008,-0.0008,0.0,10.962,0.247,-0.247,0.0,79.45,25.43,-25.43,0.0,0.27,0.07,-0.07,0.0,0.33,,,1.0,229.036,9.679,-9.244,0.0,1070.0,15.0,-15.0,0.0,5170.0,70.0,-70.0,0.0,0.86,0.02,-0.02,0.0,0.93,0.05,-0.05,0.0,-0.323,0.031,-0.031,0.0,5.0,4.0,-4.0,0.0
Kepler-426 b,Kepler-426,3.21751883,1.9e-07,-1.9e-07,0.0,0.0414,0.001,-0.001,0.0,12.22,0.34,-0.34,0.0,108.06,25.43,-25.43,0.0,0.26,0.06,-0.06,0.0,0.18,,,1.0,410.723,18.58,-17.686,0.0,1300.0,20.0,-20.0,0.0,5725.0,90.0,-90.0,0.0,0.92,0.02,-0.02,0.0,0.91,0.06,-0.06,0.0,-0.089,0.042,-0.042,0.0,6.0,4.0,-4.0,0.0
Kepler-427 b,Kepler-427,10.290994,1.1e-06,-1.1e-06,0.0,0.091,0.01,-0.01,0.0,13.79,2.35,-2.35,0.0,92.17,28.6,-28.6,0.0,0.16,0.14,-0.14,0.0,0.57,,,1.0,208.721,8.222,-7.901,0.0,1100.0,70.0,-70.0,0.0,5800.0,70.0,-70.0,0.0,1.35,0.2,-0.2,0.0,0.96,0.06,-0.06,0.0,0.29,0.13,-0.13,0.0,7.0,4.0,-4.0,0.0
Kepler-428 b,Kepler-428,3.52563254,1.5e-07,-1.5e-07,0.0,0.0433,0.0009,-0.0009,0.0,12.11,0.34,-0.34,0.0,403.63,60.39,-60.39,0.0,1.02,0.15,-0.15,0.0,0.22,,,1.0,195.088,10.853,-10.212,0.0,1070.0,25.0,-25.0,0.0,5150.0,100.0,-100.0,0.0,0.8,0.02,-0.02,0.0,0.87,0.05,-0.05,0.0,-0.39,0.05,-0.05,0.0,5.0,4.0,-4.0,0.0
Kepler-43 b,Kepler-43,3.0240949,6e-07,-6e-07,0.0,0.046,0.0026,-0.0025,0.0,13.663771,0.728585,-0.717376,0.0,1026.5909,82.6358,-82.6358,0.0,5.0,7.0,-5.0,0.0,0.017,0.027,-0.009,0.0,1138.115,46.311,-44.15,0.0,1620.0,40.0,-40.0,0.0,6041.0,143.0,-143.0,0.0,1.42,0.07,-0.07,0.0,1.32,0.09,-0.09,0.0,0.326,0.043,-0.048,0.0,0.69,0.54,-0.54,0.0
Kepler-430 b,Kepler-430,35.968,,,0.0,0.2244,,,0.0,3.25,,,0.0,10.6,,,0.0,1.7,,,0.0,0.0,,,0.0,40.844,1.863,-1.776,0.0,667.0,,,0.0,5884.0,75.0,-75.0,0.0,1.485,0.266,-0.234,0.0,1.166,0.134,-0.095,0.0,0.31207,,,0.0,4.68,0.95,-0.79,0.0
Kepler-430 c,Kepler-430,110.979,,,0.0,0.4757,,,0.0,1.75,,,0.0,3.71,,,0.0,3.8,,,0.0,0.0,,,0.0,9.096,0.415,-0.396,0.0,458.0,,,0.0,5884.0,75.0,-75.0,0.0,1.485,0.266,-0.234,0.0,1.166,0.134,-0.095,0.0,0.31207,,,0.0,4.68,0.95,-0.79,0.0
Kepler-431 b,Kepler-431,6.803,,,0.0,0.0719,,,0.0,0.764,,,0.0,0.37,,,0.0,4.56,,,0.0,0.0,,,0.0,577.545,12.699,-12.433,0.0,1032.0,,,0.0,6004.0,75.0,-75.0,0.0,1.092,0.191,-0.109,0.0,1.071,0.059,-0.037,0.0,0.49839,0.01739,-0.01652,0.0,4.34,0.81,-0.81,0.0
Kepler-431 c,Kepler-431,8.703,,,0.0,0.0847,,,0.0,0.668,,,0.0,0.229,,,0.0,4.22,,,0.0,0.0,,,0.0,415.545,9.137,-8.946,0.0,951.0,,,0.0,6004.0,75.0,-75.0,0.0,1.092,0.191,-0.109,0.0,1.071,0.059,-0.037,0.0,0.49839,0.01739,-0.01652,0.0,4.34,0.81,-0.81,0.0
Kepler-431 d,Kepler-431,11.922,,,0.0,0.1045,,,0.0,1.11,,,0.0,1.41,,,0.0,5.67,,,0.0,0.0,,,0.0,272.838,5.999,-5.874,0.0,856.0,,,0.0,6004.0,75.0,-75.0,0.0,1.092,0.191,-0.109,0.0,1.071,0.059,-0.037,0.0,0.49839,0.01739,-0.01652,0.0,4.34,0.81,-0.81,0.0
Kepler-432 b,Kepler-432,52.501129,6.7e-05,-5.3e-05,0.0,0.301,0.016,-0.011,0.0,12.834305,0.403524,-0.437151,0.0,1719.4603,101.7056,-57.2094,0.0,4.46,0.37,-0.29,0.0,0.5134,0.0098,-0.0089,0.0,97.846,5.009,-4.715,0.0,812.0,,,0.0,4995.0,78.0,-78.0,0.0,4.06,0.12,-0.08,0.0,1.32,0.1,-0.07,0.0,0.92561,0.01694,-0.01763,0.0,4.2,0.8,-1.0,0.0
Kepler-432 c,Kepler-432,406.2,3.9,-2.5,0.0,,,,,13.3,,,0.0,772.3269,69.9226,-76.2792,0.0,1.8,,,0.0,0.498,0.029,-0.059,0.0,,,,,,,,,4995.0,78.0,-78.0,0.0,4.06,0.12,-0.08,0.0,1.32,0.1,-0.07,0.0,0.92561,0.01694,-0.01763,0.0,4.2,0.8,-1.0,0.0
Kepler-433 b,Kepler-433,5.33408384,1.1e-06,-1.1e-06,0.0,0.0679,0.0027,-0.0027,0.0,16.25,1.79,-1.79,0.0,896.24,165.26,-165.26,0.0,1.13,0.32,-0.32,0.0,0.119,0.079,-0.079,0.0,1682.66,148.216,-133.034,0.0,1776.0,87.0,-87.0,0.0,6360.0,140.0,-140.0,0.0,2.26,0.25,-0.25,0.0,1.46,0.17,-0.17,0.0,0.88,0.11,-0.11,0.0,2.67,0.91,-0.91,0.0
Kepler-434 b,Kepler-434,12.8747099,5e-06,-5e-06,0.0,0.1143,0.003,-0.003,0.0,12.67,2.91,-2.02,0.0,908.96,111.24,-111.24,0.0,2.4,1.3,-1.3,0.0,0.131,0.072,-0.072,0.0,158.285,9.737,-9.09,0.0,1000.0,45.0,-45.0,0.0,5977.0,95.0,-95.0,0.0,1.38,0.13,-0.13,0.0,1.198,0.093,-0.093,0.0,0.33,0.11,-0.11,0.0,4.0,1.7,-1.7,0.0
Kepler-435 b,Kepler-435,8.6001536,1.8e-06,-1.8e-06,0.0,0.0948,0.0018,-0.0018,0.0,22.31,2.02,-2.02,0.0,266.97,47.67,-47.67,0.0,0.131,0.037,-0.037,0.0,0.114,0.077,-0.077,0.0,677.917,37.259,-35.074,0.0,1729.0,70.0,-70.0,0.0,6161.0,94.0,-94.0,0.0,3.21,0.3,-0.3,0.0,1.538,0.088,-0.088,0.0,1.129,0.089,-0.089,0.0,2.25,0.42,-0.42,0.0
Kepler-436 b,Kepler-436,64.00205,0.00072,-0.00072,0.0,0.339,0.134,-0.053,0.0,2.73,0.23,-0.24,0.0,7.9,,,0.0,2.13,,,0.0,0.19,0.13,-0.11,-1.0,1.69,0.58,-0.79,0.0,322.0,,,0.0,4651.0,100.0,-100.0,0.0,0.697,0.028,-0.023,0.0,0.729,0.033,-0.029,0.0,-0.701,0.078,-0.058,0.0,3.0,7.7,-0.3,0.0
Kepler-436 c,Kepler-436,16.79713874,8.561e-05,-8.561e-05,0.0,0.11452,0.00107,-0.00107,0.0,2.33,0.19,-0.14,0.0,6.04,,,0.0,2.62,,,0.0,0.0,,,0.0,14.52,0.929,-0.866,0.0,503.0,,,0.0,4685.0,202.1,-161.22,0.0,0.71,0.042,-0.035,0.0,0.75,0.045,-0.042,0.0,-0.701,0.078,-0.058,0.0,4.07,5.83,-2.26,0.0
Kepler-437 b,Kepler-437,66.65062,0.00033,-0.00032,0.0,0.288,0.066,-0.04,0.0,2.14,0.22,-0.17,0.0,5.22,,,0.0,2.93,,,0.0,0.02,0.08,-0.02,-1.0,2.15,0.74,-0.88,0.0,308.0,,,0.0,4551.0,100.0,-100.0,0.0,0.68,0.026,-0.024,0.0,0.707,0.033,-0.027,0.0,-0.762,0.08,-0.059,0.0,2.9,7.5,-0.3,0.0
Kepler-438 b,Kepler-438,35.23319,0.00025,-0.00029,0.0,0.166,0.051,-0.042,0.0,1.12,0.16,-0.17,0.0,1.46,,,0.0,5.71,,,0.0,0.03,0.1,-0.03,-1.0,1.4,0.67,-0.77,0.0,288.0,,,0.0,3748.0,112.0,-112.0,0.0,0.52,0.038,-0.061,0.0,0.544,0.041,-0.061,0.0,-1.357,0.142,-0.138,0.0,4.4,0.8,-0.7,0.0
Kepler-439 b,Kepler-439,178.1396,0.0016,-0.0018,0.0,0.563,0.165,-0.08,0.0,2.24,0.16,-0.45,0.0,5.65,,,0.0,2.76,,,0.0,0.03,0.08,-0.03,-1.0,1.83,0.51,-0.62,0.0,291.0,,,0.0,5431.0,100.0,-100.0,0.0,0.866,0.076,-0.04,0.0,0.884,0.044,-0.038,0.0,-0.236,0.102,-0.063,0.0,7.2,3.6,-3.9,0.0
Kepler-44 b,Kepler-44,3.2467293,3e-06,-3e-06,0.0,0.0446,0.0011,-0.0011,0.0,12.22,0.78,-0.78,0.0,317.82,31.78,-31.78,0.0,0.93,0.19,-0.17,0.0,0.066,,,1.0,1109.223,76.823,-70.746,0.0,1544.0,47.0,-47.0,0.0,5800.0,100.0,-100.0,0.0,1.35,0.08,-0.08,0.0,1.12,0.08,-0.08,0.0,0.34743,,,0.0,5.8,2.4,-1.5,0.0
Kepler-440 b,Kepler-440,101.11141,0.00087,-0.00068,0.0,0.242,0.066,-0.041,0.0,1.86,0.24,-0.19,0.0,4.12,,,0.0,3.52,,,0.0,0.34,0.12,-0.19,-1.0,1.2,0.46,-0.65,0.0,229.0,,,0.0,4134.0,154.0,-154.0,0.0,0.559,0.029,-0.054,0.0,0.575,0.043,-0.047,0.0,-1.102,0.111,-0.142,0.0,1.3,0.6,-0.2,0.0
Kepler-441 b,Kepler-441,207.2482,0.0022,-0.002,0.0,0.64,0.32,-0.13,0.0,1.64,0.22,-0.24,0.0,3.33,,,0.0,4.15,,,0.0,0.1,0.11,-0.1,-1.0,0.21,0.11,-0.11,0.0,189.0,,,0.0,4340.0,177.0,-177.0,0.0,0.55,0.038,-0.054,0.0,0.572,0.049,-0.053,0.0,-1.051,0.154,-0.15,0.0,1.9,0.5,-0.4,0.0
Kepler-442 b,Kepler-442,112.3053,0.0024,-0.0028,0.0,0.409,0.209,-0.06,0.0,1.34,0.11,-0.18,0.0,2.36,,,0.0,5.39,,,0.0,0.04,0.08,-0.04,-1.0,0.66,0.23,-0.41,0.0,241.0,,,0.0,4402.0,100.0,-100.0,0.0,0.598,0.023,-0.024,0.0,0.609,0.03,-0.026,0.0,-0.932,0.081,-0.064,0.0,2.9,8.1,-0.2,0.0
Kepler-443 b,Kepler-443,177.6693,0.0031,-0.003,0.0,0.495,0.186,-0.075,0.0,2.33,0.19,-0.22,0.0,6.04,,,0.0,2.62,,,0.0,0.11,0.15,-0.11,-1.0,0.86,0.29,-0.37,0.0,233.0,,,0.0,4723.0,100.0,-100.0,0.0,0.706,0.028,-0.024,0.0,0.738,0.033,-0.029,0.0,-0.664,0.079,-0.058,0.0,3.2,7.5,-0.4,0.0
Kepler-444 b,Kepler-444,3.6001053,8.3e-06,-8e-06,0.0,0.04178,0.00079,-0.00079,0.0,0.403,0.016,-0.014,0.0,0.0374,,,0.0,3.14,,,0.0,0.16,0.21,-0.1,0.0,225.735,4.177,-4.139,0.0,938.0,,,0.0,5046.0,74.0,-74.0,0.0,0.752,0.014,-0.014,0.0,0.758,0.043,-0.043,0.0,-0.42455,0.01134,-0.00935,0.0,11.23,0.91,-0.99,0.0
Kepler-444 c,Kepler-444,4.5458841,7e-06,-7.1e-06,0.0,0.04881,0.00093,-0.00093,0.0,0.497,0.021,-0.017,0.0,0.0793,,,0.0,3.55,,,0.0,0.31,0.12,-0.15,0.0,165.73,3.067,-3.038,0.0,868.0,,,0.0,5046.0,74.0,-74.0,0.0,0.752,0.014,-0.014,0.0,0.758,0.043,-0.043,0.0,-0.42455,0.01134,-0.00935,0.0,11.23,0.91,-0.99,0.0
Kepler-444 d,Kepler-444,6.189392,1.2e-05,-1.2e-05,0.0,0.06,0.0011,-0.0011,0.0,0.53,0.022,-0.019,0.0,0.2,0.5,-0.1,0.0,7.9,20.6,-5.7,0.0,0.18,0.16,-0.12,0.0,109.638,2.029,-2.01,0.0,783.0,,,0.0,5046.0,74.0,-74.0,0.0,0.752,0.014,-0.014,0.0,0.758,0.043,-0.043,0.0,-0.42455,0.01134,-0.00935,0.0,11.23,0.91,-0.99,0.0
Kepler-444 e,Kepler-444,7.743493,1.7e-05,-1.6e-05,0.0,0.0696,0.0013,-0.0013,0.0,0.546,0.017,-0.015,0.0,0.1,0.2,-0.1,0.0,4.8,6.5,-3.9,0.0,0.1,0.2,-0.07,0.0,81.344,1.505,-1.491,0.0,727.0,,,0.0,5046.0,74.0,-74.0,0.0,0.752,0.014,-0.014,0.0,0.758,0.043,-0.043,0.0,-0.42455,0.01134,-0.00935,0.0,11.23,0.91,-0.99,0.0
Kepler-444 f,Kepler-444,9.740486,1.3e-05,-1.3e-05,0.0,0.0811,0.0015,-0.0015,0.0,0.741,0.041,-0.04,0.0,0.332,,,0.0,4.48,,,0.0,0.29,0.2,-0.19,0.0,59.915,1.109,-1.098,0.0,673.0,,,0.0,5046.0,74.0,-74.0,0.0,0.752,0.014,-0.014,0.0,0.758,0.043,-0.043,0.0,-0.42455,0.01134,-0.00935,0.0,11.23,0.91,-0.99,0.0
Kepler-445 b,Kepler-445,2.984151,1.1e-05,-1.1e-05,0.0,0.0217,,,0.0,1.58,0.23,-0.23,0.0,3.12,,,0.0,4.35,,,0.0,0.0,,,0.0,17.657,1.838,-1.678,0.0,401.0,,,0.0,3157.0,60.0,-60.0,0.0,0.21,0.03,-0.03,0.0,0.18,0.04,-0.04,0.0,-2.09994,0.10187,-0.13333,0.0,6.61,5.5,-4.43,0.0
Kepler-445 c,Kepler-445,4.871229,1.1e-05,-1.1e-05,0.0,0.0301,,,0.0,2.51,0.36,-0.36,0.0,6.85,,,0.0,2.38,,,0.0,0.0,,,0.0,9.177,0.955,-0.872,0.0,341.0,,,0.0,3157.0,60.0,-60.0,0.0,0.21,0.03,-0.03,0.0,0.18,0.04,-0.04,0.0,-2.09994,0.10187,-0.13333,0.0,6.61,5.5,-4.43,0.0
Kepler-445 d,Kepler-445,8.15275,0.0004,-0.0004,0.0,0.0439,,,0.0,1.25,0.19,-0.19,0.0,2.1,,,0.0,5.91,,,0.0,0.0,,,0.0,4.314,0.449,-0.41,0.0,305.0,,,0.0,3157.0,60.0,-60.0,0.0,0.21,0.03,-0.03,0.0,0.18,0.04,-0.04,0.0,-2.09994,0.10187,-0.13333,0.0,6.61,5.5,-4.43,0.0
Kepler-446 b,Kepler-446,1.565409,3.3e-06,-3.3e-06,0.0,0.0182,,,0.0,1.5,0.25,-0.25,0.0,2.86,,,0.0,4.66,,,0.0,0.0,,,0.0,16.213,1.674,-1.53,0.0,648.0,,,0.0,3359.0,60.0,-60.0,0.0,0.24,0.04,-0.04,0.0,0.22,0.05,-0.05,0.0,-2.24766,0.09634,-0.12398,0.0,3.72,6.22,-2.19,0.0
Kepler-446 c,Kepler-446,3.036179,5.5e-06,-5.5e-06,0.0,0.0283,,,0.0,1.11,0.18,-0.18,0.0,1.41,,,0.0,5.67,,,0.0,0.0,,,0.0,6.705,0.692,-0.633,0.0,520.0,,,0.0,3359.0,60.0,-60.0,0.0,0.24,0.04,-0.04,0.0,0.22,0.05,-0.05,0.0,-2.24766,0.09634,-0.12398,0.0,3.72,6.22,-2.19,0.0
Kepler-446 d,Kepler-446,5.148921,2.2e-05,-2.2e-05,0.0,0.0403,,,0.0,1.35,0.22,-0.22,0.0,2.39,,,0.0,5.34,,,0.0,0.0,,,0.0,3.307,0.341,-0.312,0.0,436.0,,,0.0,3359.0,60.0,-60.0,0.0,0.24,0.04,-0.04,0.0,0.22,0.05,-0.05,0.0,-2.24766,0.09634,-0.12398,0.0,3.72,6.22,-2.19,0.0
Kepler-447 b,Kepler-447,7.79430132,1.82e-06,-1.82e-06,0.0,0.0769,0.0062,-0.0079,0.0,18.49,6.61,-6.28,0.0,435.41,152.55,-146.2,0.0,0.4,0.94,-0.32,0.0,0.123,0.037,-0.036,0.0,119.039,2.565,-2.521,0.0,882.0,,,0.0,5493.0,62.0,-62.0,0.0,1.05,0.19,-0.19,0.0,1.0,0.21,-0.21,0.0,-0.19007,0.01363,-0.01253,0.0,1.62,1.4,-0.62,0.0
Kepler-448 c,KOI-12,2500.0,2400.0,-700.0,0.0,4.2,2.4,-0.9,0.0,12.0,,,0.0,6992.26,2224.81,-1589.15,0.0,22.2,,,0.0,0.65,0.13,-0.09,0.0,,,,,,,,,6635.0,71.0,-71.0,0.0,1.4,0.07,-0.06,0.0,1.5,0.1,-0.1,0.0,0.62645,0.02682,-0.02961,0.0,1.45,0.43,-0.23,0.0
Kepler-449 b,Kepler-449,12.58242,0.00027,-0.00027,0.0,0.1027,,,0.0,2.056,0.069,-0.069,0.0,4.88,,,0.0,3.09,,,0.0,0.03,0.28,-0.03,0.0,167.41,24.38,-12.65,0.0,917.0,,,0.0,5649.18,124.08,-124.08,0.0,1.467,0.033,-0.033,0.0,1.02,0.033,-0.035,0.0,0.296,,,0.0,9.77,1.4,-1.3,0.0
Kepler-449 c,Kepler-449,33.6727,0.001,-0.001,0.0,0.1979,,,0.0,2.764,0.086,-0.086,0.0,8.07,,,0.0,2.1,,,0.0,0.05,0.24,-0.05,0.0,45.09,6.56,-3.41,0.0,661.0,,,0.0,5649.18,124.08,-124.08,0.0,1.467,0.033,-0.033,0.0,1.02,0.033,-0.035,0.0,0.296,,,0.0,9.77,1.4,-1.3,0.0
Kepler-45 b,Kepler-45,2.455239,4e-06,-4e-06,0.0,0.03,,,0.0,10.76,1.23,-1.23,0.0,160.497,28.604,-28.604,0.0,0.8,0.5,-0.5,0.0,0.11,0.1,-0.09,0.0,68.37,1.67,-1.3,0.0,1000.0,20.0,-20.0,0.0,3820.0,90.0,-90.0,0.0,0.55,0.11,-0.11,0.0,0.59,0.06,-0.06,0.0,-1.27572,0.06105,-0.07106,0.0,0.5,,,0.0
Kepler-450 b,Kepler-450,28.454851,2.5e-05,-2.5e-05,0.0,0.20092,0.00113,-0.00113,0.0,6.14,0.33,-0.33,0.0,19.4,11.1,-6.8,0.0,0.75,0.36,-0.33,0.0,0.02,0.14,-0.02,0.0,94.325,2.613,-2.543,0.0,769.0,,,0.0,6197.21,130.15,-187.39,0.0,1.64162,0.080191,-0.106909,0.0,1.19,0.197747,-0.142064,0.0,0.55403,0.02028,-0.01757,0.0,2.57,0.25,-0.28,0.0
Kepler-450 c,Kepler-450,15.413135,8.5e-05,-8.5e-05,0.0,0.13351,0.00074,-0.00074,0.0,2.62,0.14,-0.14,0.0,12.5,3.2,-2.6,0.0,8.8,6.9,-4.3,0.0,0.02,0.17,-0.02,0.0,213.731,5.921,-5.763,0.0,944.0,,,0.0,6197.21,130.15,-187.39,0.0,1.64162,0.080191,-0.106909,0.0,1.19,0.197747,-0.142064,0.0,0.55403,0.02028,-0.01757,0.0,2.57,0.25,-0.28,0.0
Kepler-450 d,Kepler-450,7.51464,0.00023,-0.00023,0.0,0.0827,0.00047,-0.00047,0.0,0.837,0.068,-0.068,0.0,17.6,9.5,-6.7,0.0,77.0,60.0,-45.0,0.0,0.14,0.24,-0.14,0.0,557.205,15.435,-15.025,0.0,1199.0,,,0.0,6197.21,130.15,-187.39,0.0,1.64162,0.080191,-0.106909,0.0,1.19,0.197747,-0.142064,0.0,0.55403,0.02028,-0.01757,0.0,2.57,0.25,-0.28,0.0
Kepler-451 c,2MASS J19383260+4603591,1460.0,90.0,-90.0,0.0,,,,,13.5,,,0.0,511.70373527,44.49597698,-44.49597698,0.0,1.14,,,0.0,0.29,0.07,-0.07,0.0,,,,,,,,,29564.0,,,0.0,0.203,0.001,-0.001,0.0,0.48,,,0.0,1.45,,,0.0,,,,
Kepler-451 d,2MASS J19383260+4603591,43.0,0.1,-0.1,0.0,,,,,13.5,,,0.0,559.37799632,57.20911326,-57.20911326,0.0,1.25,,,0.0,0.0,,,0.0,,,,,,,,,29564.0,,,0.0,0.203,0.001,-0.001,0.0,0.48,,,0.0,1.45,,,0.0,,,,
Kepler-452 b,Kepler-452,384.843,0.007,-0.012,0.0,1.046,0.019,-0.015,0.0,1.63,0.23,-0.2,0.0,3.29,,,0.0,4.17,,,0.0,0.0,,,0.0,1.1,0.29,-0.22,0.0,265.0,15.0,-13.0,0.0,5757.0,85.0,-85.0,0.0,1.11,0.15,-0.09,0.0,1.037,0.054,-0.047,0.0,0.08448,0.01716,-0.01721,0.0,6.0,2.0,-2.0,0.0
Kepler-453 b,Kepler-453,240.503,0.053,-0.053,0.0,0.7903,0.0028,-0.0028,0.0,6.204,0.039,-0.039,0.0,16.0,,,1.0,,,,,0.0359,0.0088,-0.0088,0.0,,,,,,,,,5527.0,100.0,-100.0,0.0,0.833,0.011,-0.011,0.0,0.944,0.01,-0.01,0.0,-0.2205,0.00821,-0.00837,0.0,2.49,0.38,-0.38,1.0
Kepler-454 b,Kepler-454,10.5737534,7.8e-06,-7.8e-06,0.0,0.09528,0.0013,-0.00091,0.0,2.37,0.13,-0.13,0.0,5.4,1.4,-1.4,0.0,2.23,0.75,-0.64,0.0,0.32,,,1.0,117.7,5.6,-5.6,0.0,916.0,10.0,-10.0,0.0,5687.0,49.0,-49.0,0.0,1.066,0.012,-0.012,0.0,1.03,0.04,-0.03,0.0,0.05259,0.01372,-0.0165,0.0,5.25,1.41,-1.39,0.0
Kepler-454 c,Kepler-454,524.19,0.2,-0.2,0.0,1.287,0.017,-0.017,0.0,12.9,,,0.0,1433.40611557,38.13940884,-38.13940884,0.0,3.67,,,0.0,0.0053,,,1.0,,,,,,,,,5687.0,49.0,-49.0,0.0,1.066,0.012,-0.012,0.0,1.03,0.04,-0.03,0.0,0.05259,0.01372,-0.0165,0.0,5.25,1.41,-1.39,0.0
Kepler-454 d,Kepler-454,4073.0,399.0,-186.0,0.0,5.1,0.34,-0.19,0.0,13.3,,,0.0,734.18362017,85.81366989,-50.85254512,0.0,1.71,,,0.0,0.089,0.036,-0.027,0.0,,,,,,,,,5687.0,49.0,-49.0,0.0,1.066,0.012,-0.012,0.0,1.03,0.04,-0.03,0.0,0.05259,0.01372,-0.0165,0.0,5.25,1.41,-1.39,0.0
Kepler-457 d,KOI-7892,10.6906004,,,0.0,0.0996,,,0.0,2.98467257,,,0.0,9.19,,,0.0,1.9,,,0.0,0.0,,,0.0,244.47,214.97,-98.88,0.0,1008.0,,,0.0,6474.0,159.0,-250.0,0.0,1.242,0.38,-0.205,0.0,1.148,0.192,-0.157,0.0,0.2987,,,0.0,,,,0.0
